locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A3153,0.25,0.0015056282546164707,84.119,1.7898789270158592e-5
H16_A3151,0.25,5.235331952945353e-5,22.492,2.327641807284969e-6
H16_A3150,0.25,1.7063497283970345e-4,18.947,9.005909792563647e-6
H16_A3149,0.25,3.197488335500422e-5,26.286,1.2164225578256188e-6
H16_A3148,0.25,1.5179359595846918e-5,15.547,9.763529681512135e-7
H16_A3147,0.25,7.492208506763387e-4,73.117,1.0246876248701926e-5
H16_A3146,0.25,0.0030644718331128127,35.789,8.562608156452577e-5
H16_A3145,0.25,1.8883172989171045e-5,21.687,8.707139295048205e-7
H16_A3144,0.25,5.2261569988899083e-5,37.11,1.4082880622177063e-6
H16_A3143,0.25,1.4033104697297965e-4,16.459,8.52609799945195e-6
H16_A3142,0.25,5.255359421176545e-5,22.215,2.365680585719804e-6
H16_A3139,0.25,3.6732484215166246e-4,149.048,2.4644734726508404e-6
H16_A3138,0.25,9.416764768234273e-6,19.215,4.900736283234074e-7
H16_A3137,0.25,3.9369181861936225e-5,38.39,1.0255061698863304e-6
H16_A3134,0.25,2.3114805139247922e-4,21.544,1.0729114899390978e-5
H16_A3133,0.25,7.452805506047834e-5,46.478,1.6035125233546698e-6
H16_A3132,0.25,9.925268999682807e-5,39.862,2.4899074305561205e-6
H16_A3131,0.25,2.136619840333223e-5,51.175,4.17512426054367e-7
H16_A3130,0.25,4.742214526925601e-7,11.93,3.975033132376866e-8
H16_A3128,0.25,6.511133956423395e-4,39.021,1.668623037959918e-5
H16_A3127,0.25,3.6286542247584865e-5,17.261,2.102227115902026e-6
H16_A3125,0.25,1.0298086024861119e-4,23.133,4.4516863462850125e-6
H16_A3124,0.25,7.182552961089984e-4,50.539,1.4211901622687397e-5
H16_A3123,0.25,3.1159691791464243e-07,19.977,1.5597783346580688e-8
H16_A3122,0.25,1.1877848959963638e-4,20.21,5.877213735756377e-6
H16_A3121,0.25,4.347191453508405e-4,21.079,2.062332868498698e-5
H16_A3120,0.25,1.4948498788606713e-4,53.416,2.7985058388135974e-6
H16_A3119,0.25,2.279684151144389e-6,49.21,4.632562794440945e-8
H16_A3118,0.25,6.529456705587203e-5,41.164,1.5862055936223892e-6
H16_A3117,0.25,2.694822768361325e-4,36.142,7.456208201984741e-6
H16_A3116,0.25,5.142920107539205e-6,35.964,1.4300189376985888e-7
H16_A3115,0.25,8.923304998675681e-6,67.043,1.3309823544107036e-7
H16_A3114,0.25,1.5416536614047966e-5,11.484,1.3424361384576772e-6
H16_A3111,0.25,3.1765630282643255e-5,79.314,4.005047063903378e-7
H16_A3110,0.25,9.007457470918087e-5,34.601,2.603236169740206e-6
H16_A3109,0.25,4.3944468930514263e-4,54.43,8.073575037757536e-6
H16_A3108,0.25,6.662302758630691e-4,18.092,3.682457859070689e-5
H16_A3106,0.25,2.2912439250327154e-4,28.445,8.054997099781035e-6
H16_A3104,0.25,3.7771400262251236e-4,38.381,9.841171481267094e-6
H16_A3103,0.25,2.9014238900058675e-4,42.069,6.896821626389663e-6
H16_A3102,0.25,4.0247156126847856e-5,18.549,2.1697749812306786e-6
H16_A3100,0.25,5.200228520369182e-5,13.496,3.853162804067266e-6
H16_A3097,0.25,8.860940210656521e-5,45.559,1.9449373802446327e-6
H16_A3096,0.25,8.950166968582659e-5,38.814,2.3059120339523523e-6
H16_A3094,0.25,3.999722825609543e-5,53.725,7.444807492991239e-7
H16_A3093,0.25,4.362497173247798e-5,19.016,2.2941192539165956e-6
H16_A3092,0.25,8.281187607647674e-6,33.774,2.451941614155171e-7
H16_A3091,0.25,9.332787242852621e-5,50.91,1.8331933299651586e-6
H16_A3090,0.25,9.659543500286425e-5,20.09,4.808135142004193e-6
H16_A3087,0.25,2.97236527049538e-5,67.715,4.3895226618849295e-7
H16_A3086,0.25,8.645984663635331e-6,25.126,3.441050968572527e-7
H16_A3083,0.25,1.760426789819152e-5,23.998,7.335722934491008e-7
H16_A3082,0.25,9.255454747543912e-5,19.261,4.805282564531391e-6
H16_A3081,0.25,3.0481517985961447e-5,57.58,5.293768319896049e-7
H16_A3080,0.25,2.7588605896545625e-4,22.838,1.2080132190448212e-5
H16_A3079,0.25,2.0450604754096354e-4,26.662,7.670319088626643e-6
H16_A3076,0.25,4.281219174024923e-6,46.549,9.197231248845137e-8
H16_A3075,0.25,5.381886315071046e-5,53.45,1.0069010879459394e-6
H16_A3074,0.25,3.9753172082358817e-4,48.607,8.178487066134265e-6
H16_A3073,0.25,2.5349376645742353e-5,25.937,9.773442050253442e-7
H16_A3072,0.25,1.9502098791677794e-5,26.585,7.335752789797929e-7
H16_A3071,0.25,3.948017510845935e-5,18.275,2.160337899231702e-6
H16_A3069,0.25,3.4109493964277124e-5,70.725,4.822834070594149e-7
H16_A3067,0.25,3.765219076988944e-6,31.801,1.1839939237725053e-7
H16_A3066,0.25,4.045850455846346e-6,57.733,7.007864576319169e-8
H16_A3065,0.25,6.885201324167643e-5,9.418,7.310683079388026e-6
H16_A3064,0.25,2.6905861714104654e-5,11.279,2.385482907536542e-6
H16_A3063,0.25,2.999577281791623e-4,34.736,8.635356062274365e-6
H16_A3061,0.25,1.6618956251558835e-5,35.825,4.6389270764993265e-7
H16_A3059,0.25,2.762428091212439e-5,18.3,1.5095235471106224e-6
H16_A3058,0.25,1.301551233419401e-7,6.561,1.9837695982615467e-8
H16_A3057,0.25,1.4169582841858257e-5,24.045,5.892943581558851e-7
H16_A3056,0.25,0.0012793007570964883,45.641,2.8029639076630403e-5
H16_A3055,0.25,1.799658689290463e-5,17.369,1.0361325863840538e-6
H16_A3054,0.25,5.432050140386323e-4,7.466,7.27571676987185e-5
H16_A3052,0.25,4.108757758483539e-4,84.162,4.881963069417955e-6
H16_A3051,0.25,2.887735573044095e-5,35.356,8.167596936995403e-7
H16_A3050,0.25,3.931504759611866e-5,30.473,1.2901600628792263e-6
H16_A3049,0.25,1.5006711270770023e-4,17.393,8.62801774896224e-6
H16_A3048,0.25,3.78277580863249e-4,44.445,8.51113918018335e-6
H16_A3045,0.25,7.59814249028164e-5,41.456,1.8328209403419624e-6
H16_A3044,0.25,1.1811034295160191e-5,62.863,1.8788531083722047e-7
H16_A3043,0.25,9.863262446029974e-5,23.395,4.215970269728564e-6
H16_A3042,0.25,1.048009443666614e-4,22.167,4.727791057277096e-6
H16_A3041,0.25,3.32029456550592e-4,50.272,6.604659781798855e-6
H16_A3040,0.25,2.4690310667395576e-5,50.728,4.867195763167398e-7
H16_A3039,0.25,2.7351984829776775e-6,45.889,5.960466523519095e-8
H16_A3038,0.25,1.7149993053168375e-4,41.81,4.101887838595641e-6
H16_A3037,0.25,3.958142235910094e-4,30.477,1.298730923617841e-5
H16_A3036,0.25,1.4794129863685617e-4,58.141,2.544526214493321e-6
H16_A3032,0.25,8.516246825446032e-5,17.589,4.84180273207461e-6
H16_A3031,0.25,4.1480164283789056e-5,33.313,1.2451644788457675e-6
H16_A3030,0.25,0.001525315489262618,41.405,3.683892016091337e-5
H16_A3028,0.25,8.356970021175367e-6,41.639,2.0070054567053405e-7
H16_A3027,0.25,2.916098195533609e-4,28.082,1.0384225466610672e-5
H16_A3026,0.25,2.0307965663880146e-4,25.511,7.960474173446806e-6
H16_A3025,0.25,9.194976708020991e-4,42.816,2.147556219175306e-5
H16_A3024,0.25,2.7474157889398494e-4,38.505,7.135218254615892e-6
H16_A3023,0.25,3.632847124290643e-7,37.229,9.758110946548773e-9
H16_A3022,0.25,5.929880918956962e-5,34.592,1.7142347707438025e-6
H16_A3020,0.25,2.2649064602601527e-5,28.75,7.877935513948357e-7
H16_A3019,0.25,4.010132099916586e-5,28.079,1.4281605826121252e-6
H16_A3018,0.25,1.971791657971214e-5,54.5,3.6179663449013105e-7
H16_A3017,0.25,7.404150026791687e-5,61.986,1.1944874692336476e-6
H16_A3016,0.25,1.5029477555752184e-7,21.172,7.098751915620718e-9
H16_A3014,0.25,7.904398094062749e-7,50.385,1.568799859891386e-8
H16_A3013,0.25,1.2183240680165739e-4,29.609,4.114708595415496e-6
H16_A3012,0.25,6.584067492268351e-7,33.286,1.978029048929986e-8
H16_A3010,0.25,3.788233174122764e-6,30.956,1.2237476334548277e-7
H16_A3009,0.25,5.483923427768534e-5,60.718,9.031791936112082e-7
H16_A3008,0.25,6.659979053895983e-8,58.979,1.1292119320259725e-9
H16_A3007,0.25,4.432802964920068e-5,25.61,1.7308875302304056e-6
H16_A3005,0.25,6.879668951614753e-5,33.335,2.0637974956096456e-6
H16_A3004,0.25,1.9914573558323532e-4,30.547,6.519322211124998e-6
H16_A3003,0.25,2.994006763094326e-4,41.873,7.150208399432394e-6
H16_A3002,0.25,9.336476429441775e-5,42.463,2.1987321737611035e-6
H16_A3001,0.25,9.584527955612174e-5,30.263,3.1670779353045548e-6
H16_A2999,0.25,4.909698430540241e-4,62.947,7.799733792778435e-6
H16_A2998,0.25,2.973869919829522e-4,21.248,1.3995999246185625e-5
H16_A2997,0.25,1.7161471950585962e-4,29.827,5.7536701480490705e-6
H16_A2996,0.25,4.931870767857134e-4,36.301,1.3586046576835718e-5
H16_A2995,0.25,4.982744635774086e-4,47.369,1.051899899886864e-5
H16_A2994,0.25,1.883352551163831e-5,27.815,6.770996049483483e-7
H16_A2993,0.25,1.732180332700573e-5,13.681,1.2661211407796018e-6
H16_A2992,0.25,7.371930404116001e-6,43.971,1.6765437229346616e-7
H16_A2991,0.25,1.8012272771321243e-5,42.207,4.267603186988235e-7
H16_A2989,0.25,1.2261098209139778e-5,15.727,7.796209200190614e-7
H16_A2988,0.25,4.283839075625531e-5,17.083,2.5076620474305043e-6
H16_A2987,0.25,2.1621505294713343e-4,59.126,3.656852365239208e-6
H16_A2986,0.25,5.622396855403416e-7,30.604,1.837144443668611e-8
H16_A2984,0.25,3.3366477202100937e-7,36.14,9.232561483702528e-9
H16_A2982,0.25,1.1327719028627147e-5,26.246,4.315979207737235e-7
H16_A2981,0.25,5.263877850181547e-7,53.362,9.864468817101208e-9
H16_A2980,0.25,2.3324388610738815e-4,35.558,6.559533328853933e-6
H16_A2979,0.25,7.951516577675108e-5,26.842,2.9623413224331673e-6
H16_A2978,0.25,4.2063386255108135e-4,61.857,6.800101242399104e-6
H16_A2977,0.25,1.8109046319815234e-5,24.398,7.422348684242657e-7
H16_A2975,0.25,3.419358865844981e-5,18.329,1.8655457831005404e-6
H16_A2974,0.25,1.2441931403149633e-4,11.885,1.0468600255069105e-5
H16_A2973,0.25,1.0127238683499295e-4,11.709,8.649106399777347e-6
H16_A2972,0.25,5.338999554285741e-5,67.042,7.963663903651056e-7
H16_A2970,0.25,3.989044110674036e-6,29.855,1.3361393772145492e-7
H16_A2969,0.25,8.004195440403997e-5,23.115,3.4627711184962132e-6
H16_A2967,0.25,5.853449999218527e-6,28.277,2.0700392542414427e-7
H16_A2965,0.25,2.5295503640357752e-5,32.815,7.708518555647647e-7
H16_A2964,0.25,6.190623802257458e-6,35.519,1.742904868452788e-7
H16_A2963,0.25,1.3023164950602272e-7,33.665,3.868458324848439e-9
H16_A2962,0.25,1.5649866112101745e-5,26.106,5.994739183368477e-7
H16_A2961,0.25,1.6836336054451952e-5,53.683,3.136250964821629e-7
H16_A2960,0.25,1.6329874369958613e-6,43.347,3.7672444159823316e-8
H16_A2958,0.25,2.2619229977386084e-5,33.731,6.705769167052884e-7
H16_A2957,0.25,4.2488142944869765e-5,7.381,5.756420938202109e-6
H16_A2956,0.25,1.1120333831028088e-5,66.492,1.6724318460909715e-7
H16_A2955,0.25,1.859915933425336e-5,144.716,1.2852178981075598e-7
H16_A2954,0.25,2.4045771715500214e-6,20.222,1.1890896902136392e-7
H16_A2953,0.25,2.6590647996716545e-5,34.078,7.802878102211558e-7
H16_A2952,0.25,3.193432023205442e-5,37.579,8.497916451223934e-7
H16_A2950,0.25,1.5335119900501394e-5,33.096,4.6335266801128213e-7
H16_A2949,0.25,8.445571872537239e-7,60.326,1.3999887067826873e-8
H16_A2948,0.25,6.7517582367812236e-6,28.917,2.3348750689149023e-7
H16_A2946,0.25,2.5390414304335426e-5,117.298,2.1646076066374044e-7
H16_A2944,0.25,2.4385359003910968e-4,21.668,1.1254088519434635e-5
H16_A2943,0.25,1.8780802362859293e-4,38.317,4.9014281814493025e-6
H16_A2942,0.25,6.820835663862852e-6,18.022,3.7847273686954015e-7
H16_A2940,0.25,4.9864505394140426e-5,76.125,6.550345536176082e-7
H16_A2939,0.25,5.673486403774668e-5,23.192,2.4463118332936653e-6
H16_A2937,0.25,4.829674407584344e-4,112.008,4.311901299536055e-6
H16_A2936,0.25,6.293980330451758e-5,23.532,2.6746474292247824e-6
H16_A2935,0.25,4.966665095374811e-6,8.785,5.653574382896768e-7
H16_A2934,0.25,7.917501001415649e-7,44.138,1.79380601781133e-8
H16_A2933,0.25,2.798148228401527e-6,12.838,2.1795826673948646e-7
H16_A2932,0.25,2.1430529436046344e-5,30.673,6.986773199897743e-7
H16_A2930,0.25,4.676298113762808e-4,85.504,5.469098654756278e-6
H16_A2929,0.25,3.2817860932364293e-5,15.366,2.135745212310575e-6
H16_A2928,0.25,3.306783492549564e-5,12.985,2.5466180150554977e-6
H16_A2927,0.25,3.13229004523925e-5,60.578,5.170672596056737e-7
H16_A2926,0.25,3.1843722567999245e-6,22.508,1.4147735279900144e-7
H16_A2924,0.25,7.156709868254925e-5,26.606,2.6898856905415787e-6
H16_A2922,0.25,9.260592054454597e-6,21.941,4.22067911875238e-7
H16_A2921,0.25,3.4284200942428866e-4,112.16,3.05672262325507e-6
H16_A2920,0.25,1.2898935624249314e-4,35.376,3.6462391520379107e-6
H16_A2919,0.25,1.513303132510337e-5,74.341,2.035623858315515e-7
H16_A2918,0.25,2.1997904152292705e-5,45.351,4.850588554230933e-7
H16_A2917,0.25,3.910750426076404e-5,25.959,1.5065104303233578e-6
H16_A2916,0.25,1.3207370419331872e-4,20.733,6.370216765220601e-6
H16_A2914,0.25,1.0777030051090352e-4,18.961,5.683787801851354e-6
H16_A2912,0.25,3.127031888041639e-4,47.671,6.559610429908411e-6
H16_A2911,0.25,3.3688329296807683e-5,30.155,1.1171722532517887e-6
H16_A2910,0.25,3.939686736377961e-5,30.77,1.280366180168333e-6
H16_A2909,0.25,2.3241208722406068e-5,39.029,5.954856317714025e-7
H16_A2908,0.25,6.015502269310891e-6,33.751,1.7823182333296465e-7
H16_A2907,0.25,6.69170155292844e-5,31.97,2.0931190343848733e-6
H16_A2906,0.25,3.6010688378477385e-5,20.432,1.7624651712254008e-6
H16_A2905,0.25,1.5385606428682533e-4,52.59,2.9255764268268746e-06
H16_A2904,0.25,1.1843764595366873e-7,29.567,4.005737678955211e-9
H16_A2903,0.25,9.186764122964846e-5,45.998,1.9972094706215155e-6
H16_A2902,0.25,6.931735330363511e-5,44.454,1.5593051987140666e-6
H16_A2901,0.25,1.1652387588940897e-4,111.794,1.0423088527954002e-6
H16_A2900,0.25,8.127862134106568e-4,38.843,2.0924908308077564e-5
H16_A2899,0.25,8.827758297302556e-5,29.265,3.0164901067153788e-6
H16_A2897,0.25,1.77180093287141e-5,39.378,4.499469076315227e-7
H16_A2896,0.25,1.2592874279715392e-4,39.809,3.1633234393517523e-6
H16_A2895,0.25,1.360114268914064e-4,30.803,4.4155253349156385e-6
H16_A2894,0.25,1.3784169164077247e-5,36.964,3.729079418914957e-7
H16_A2893,0.25,3.9359836774499434e-4,29.211,1.3474320213104459e-5
H16_A2891,0.25,7.682687429703218e-5,49.756,1.5440725600336077e-6
H16_A2890,0.25,1.2661722504499494e-6,71.38,1.7738473668393796e-8
H16_A2889,0.25,5.3137354256655914e-5,45.387,1.1707615453027501e-6
H16_A2888,0.25,NaN,44.338,0
H16_A2887,0.25,2.5250440662022257e-6,40.673,6.208157908691824e-8
H16_A2886,0.25,1.803211183942467e-5,47.976,3.758569251172392e-7
H16_A2885,0.25,4.623173799412221e-4,50.017,9.24320490915533e-6
H16_A2884,0.25,9.867353623416875e-6,40.113,2.4598892188110776e-7
H16_A2883,0.25,1.547084551579908e-6,46.354,3.3375427181686754e-8
H16_A2882,0.25,1.1226974010625012e-5,40.068,2.8019801364243317e-7
H16_A2881,0.25,1.368309911927771e-4,46.215,2.9607484841020687e-6
H16_A2880,0.25,3.773329613924843e-5,29.717,1.2697545559527688e-6
H16_A2878,0.25,7.69721217451101e-5,11.769,6.54024315958111e-6
H16_A2877,0.25,3.98823932751185e-4,23.587,1.6908633262016577e-5
H16_A2876,0.25,6.831682649335985e-5,116.956,5.841241705714957e-7
H16_A2875,0.25,1.933659963068298e-5,39.334,4.916001329812117e-7
H16_A2874,0.25,1.459418999014026e-5,29.743,4.906764613569667e-7
H16_A2873,0.25,1.6612380630771106e-5,10.253,1.6202458432430611e-6
H16_A2872,0.25,4.13050253461712e-6,20.957,1.9709417066455694e-7
H16_A2868,0.25,5.420075855124192e-6,31.892,1.699509549455723e-7
H16_A2867,0.25,3.983274770348792e-6,35.936,1.1084357664594813e-7
H16_A2866,0.25,NaN,34.072,0
H16_A2865,0.25,4.233834956435189e-7,38.422,1.1019298725821636e-8
H16_A2864,0.25,1.8016579747595794e-5,13.904,1.2957839289122408e-6
H16_A2863,0.25,7.76790018636223e-5,33.308,2.3321424841966586e-6
H16_A2862,0.25,1.9409580644522257e-7,44.815,4.33104555272169e-9
H16_A2861,0.25,8.509916386166413e-5,24.186,3.5185298876070503e-6
H16_A2860,0.25,4.474222724034974e-5,74.463,6.008652248814813e-7
H16_A2859,0.25,7.177697935647905e-5,56.325,1.274336073794568e-6
H16_A2858,0.25,1.4992782253867022e-6,36.166,4.1455461632104797e-8
H16_A2857,0.25,3.562668979565413e-5,42.599,8.363269042854088e-7
H16_A2854,0.25,3.3540422474785046e-4,44.547,7.529221378495757e-6
H16_A2853,0.25,NaN,8.992,0
H16_A2850,0.25,1.899808707755172e-7,8.736,2.1746894548479534e-8
H16_A2849,0.25,1.0949878580197472e-4,21.73,5.0390605523228125e-6
H16_A2848,0.25,1.0931898466961918e-4,40.294,2.7130338181768797e-6
H16_A2846,0.25,3.365576640778298e-7,15.904,2.1161824954591915e-8
H16_A2845,0.25,1.1050289710430237e-6,64.364,1.716843221432825e-8
H16_A2844,0.25,2.525319903047389e-6,21.024,1.2011605322713987e-7
H16_A2842,0.25,2.2541051838049986e-5,13.816,1.631517938480746e-6
H16_A2841,0.25,4.2220958682467313e-7,18.667,2.2617966830485514e-8
H16_A2839,0.25,2.2519936205294365e-5,136.368,1.651409143295668e-7
H16_A2838,0.25,1.899121585836496e-8,21.12,8.992052963240985e-10
H16_A2837,0.25,4.4016740032513523e-7,35.803,1.2294148544120191e-8
H16_A2836,0.25,6.238650034659438e-8,21.732,2.870720612304177e-9
H16_A2831,0.25,1.1988902937911651e-5,15.839,7.569229710153198e-7
H16_A2830,0.25,7.488715422140991e-6,37.089,2.0191203381436522e-7
H16_A2829,0.25,2.0875368831325107e-4,48.739,4.2830933813424784e-6
H16_A2828,0.25,7.316599025970686e-5,17.732,4.126211947874287e-6
H16_A2827,0.25,1.5118979410824954e-4,27.826,5.433400205140859e-6
H16_A2825,0.25,5.890828556828457e-7,38.804,1.518098277710663e-8
H16_A2823,0.25,2.658924123696465e-5,102.874,2.584641526232542e-7
H16_A2822,0.25,8.169003364907065e-6,18.665,4.3766425742872027e-7
H16_A2820,0.25,8.926332594276608e-5,11.642,7.667353199000694e-6
H16_A2819,0.25,2.591825888934842e-4,23.842,1.0870840906529831e-5
H16_A2818,0.25,4.7771915445697703e-4,43.509,1.0979777849570826e-5
H16_A2815,0.25,3.999014126430933e-5,45.827,8.726327550201699e-7
H16_A2813,0.25,NaN,18.026,0
H16_A2812,0.25,9.46912628669645e-6,16.495,5.740603993147286e-7
H16_A2811,0.25,1.4666708239151724e-5,19.81,7.403689166659125e-7
H16_A2810,0.25,1.226716812360575e-4,38.415,3.1933276385801774e-6
H16_A2809,0.25,5.50302705060864e-5,28.518,1.9296679467734905e-6
H16_A2808,0.25,4.399786539169308e-6,46.41,9.480255417300814e-8
H16_A2807,0.25,3.919270632714761e-7,53.675,7.301854928206355e-9
H16_A2806,0.25,4.36054676906995e-5,20.199,2.1587933903014755e-6
H16_A2804,0.25,3.854203450392035e-6,37.465,1.0287477513391258e-7
H16_A2803,0.25,2.5789373521081034e-4,46.853,5.504316376983551e-6
H16_A2801,0.25,NaN,41.971,0
H16_A2800,0.25,1.1801182329305806e-4,83.65,1.4107809120509032e-6
H16_A2799,0.25,5.551392867183868e-6,30.491,1.8206660546337833e-7
H16_A2798,0.25,4.875557668893626e-5,21.207,2.2990322388332278e-6
H16_A2797,0.25,1.4359082659303704e-5,16.095,8.921455519915319e-7
H16_A2796,0.25,1.690465276142417e-5,13.689,1.2349077917615728e-6
H16_A2795,0.25,1.8538285702324978e-4,30.961,5.987624980564251e-6
H16_A2794,0.25,4.2171416476001086e-5,63.053,6.688249008929169e-7
H16_A2793,0.25,2.179565229932213e-6,27.633,7.887544710788597e-8
H16_A2792,0.25,1.998528637863004e-6,29.834,6.698828979898787e-8
H16_A2791,0.25,5.7263710617844344e-5,11.659,4.911545640093005e-6
H16_A2790,0.25,4.186266384306622e-4,12.142,3.4477568640311496e-5
H16_A2789,0.25,8.16306405346277e-5,20.278,4.025576513197934e-6
H16_A2787,0.25,1.1789939414755603e-4,20.724,5.689026932424051e-6
H16_A2785,0.25,5.037194675766645e-5,7.975,6.31623156835943e-6
H16_A2783,0.25,1.2484912705293546e-4,50.8,2.457659981356997e-6
H16_A2782,0.25,3.741242858237844e-5,22.291,1.6783647473140928e-6
H16_A2781,0.25,8.125971389334636e-6,30.39,2.6738964755954706e-7
H16_A2780,0.25,1.823784227702282e-4,58.619,3.1112510068446783e-6
H16_A2779,0.25,2.229173008497527e-5,34.156,6.52644633006654e-7
H16_A2776,0.25,5.707970729077439e-7,17.391,3.282140606680144e-8
H16_A2775,0.25,9.591863607121164e-6,52.758,1.8180870402822634e-7
H16_A2773,0.25,6.6711934818943475e-6,63.373,1.0526870247415061e-7
H16_A2772,0.25,1.760516202782586e-4,34.578,5.09143444612929e-6
H16_A2770,0.25,5.5046512083023576e-5,44.083,1.2487015875286067e-6
H16_A2768,0.25,3.467849551418541e-5,24.978,1.3883615787567224e-6
H16_A2767,0.25,2.5326816873983757e-5,49.497,5.116838772851639e-7
H16_A2766,0.25,2.343968667154998e-7,32.205,7.278275631594466e-9
H16_A2765,0.25,NaN,39.734,0
H16_A2764,0.25,6.701285912443548e-5,27.438,2.44233760202768e-6
H16_A2763,0.25,1.898310716070396e-4,7.089,2.6778258090991622e-5
H16_A2762,0.25,2.262799494945213e-4,37.62,6.014884356579513e-6
H16_A2761,0.25,2.2516853816252887e-4,21.869,1.029624299979555e-5
H16_A2760,0.25,7.253122435707898e-5,8.444,8.589676025234366e-6
H16_A2759,0.25,5.5034658414082455e-9,9.3,5.917705205815317e-10
H16_A2757,0.25,6.153361706373784e-7,28.696,2.1443273300717118e-8
H16_A2756,0.25,NaN,27.039,0
H16_A2753,0.25,NaN,38.619,0
H16_A2752,0.25,5.353630535303458e-4,32.521,1.6462072308057744e-5
H16_A2751,0.25,1.2742451444358707e-4,106.544,1.1959802001387885e-6
H16_A2750,0.25,7.612194622118445e-5,87.279,8.721679467132352e-7
H16_A2743,0.25,1.7185824287909636e-5,15.646,1.0984164826735034e-6
H16_A2742,0.25,2.702306861048382e-4,33.95,7.959666748301567e-6
H16_A2741,0.25,2.180631524263402e-4,102.704,2.123219664534392e-6
H16_A2740,0.25,3.34650031743706e-5,47.468,7.050013308833446e-7
H16_A2739,0.25,2.843888358317228e-4,31.489,9.031370822564159e-6
H16_A2737,0.25,1.7298750717504213e-4,29.93,5.779736290512601e-6
H16_A2735,0.25,1.5936049218503657e-5,40.668,3.9185721497254986e-7
H16_A2734,0.25,2.220558588197888e-6,10.65,2.0850315382139794e-7
H16_A2733,0.25,7.287077981261789e-5,30.539,2.386154746803035e-6
H16_A2729,0.25,4.271967684740463e-6,44.576,9.583559953204556e-8
H16_A2728,0.25,3.985816577551914e-6,8.577,4.647098726305135e-7
H16_A2727,0.25,1.0589662553350721e-4,15.979,6.627237344859329e-6
H16_A2726,0.25,8.540713472027627e-5,66.375,1.2867364929608476e-6
H16_A2725,0.25,2.6357247732357086e-4,91.303,2.8867887947117934e-6
H16_A2724,0.25,9.794286773727359e-6,82.009,1.1942941352445902e-7
H16_A2720,0.25,7.712528127517252e-5,13.175,5.853911292233209e-6
H16_A2719,0.25,1.2341020133370441e-6,28.08,4.394950189946738e-8
H16_A2718,0.25,8.113595805971613e-5,57.013,1.423113290998827e-6
H16_A2717,0.25,4.896111342614034e-4,56.756,8.626596910659725e-6
H16_A2716,0.25,3.559710247993981e-6,33.995,1.0471275917028919e-7
H16_A2715,0.25,1.1035888911357355e-4,36.42,3.0301726829646774e-6
H16_A2714,0.25,1.8799919103790516e-5,25.193,7.46235823593479e-7
H16_A2713,0.25,1.7918412316087186e-6,36.456,4.915079086045421e-8
H16_A2711,0.25,3.009351817798759e-5,35.006,8.596674335253268e-7
H16_A2710,0.25,5.131288701689428e-7,46.075,1.1136817583699245e-8
H16_A2709,0.25,4.4016801367662944e-4,23.245,1.8936029841971582e-5
H16_A2708,0.25,1.7889500165644968e-7,31.102,5.751880961238817e-9
H16_A2707,0.25,5.167269242675308e-5,22.869,2.2595081738052857e-6
H16_A2706,0.25,8.164456772539997e-5,23.099,3.53454988204684e-6
H16_A2705,0.25,3.336984822495344e-4,48.554,6.87272896670788e-6
H16_A2704,0.25,5.350689937495876e-5,18.468,2.897276336092634e-6
H16_A2701,0.25,3.729596428621418e-5,39.765,9.379093244364184e-7
H16_A2700,0.25,9.300763694676946e-6,46.831,1.9860271390055618e-7
H16_A2699,0.25,2.454233990360204e-4,69.391,3.5368188819302276e-6
H16_A2698,0.25,2.50744204225567e-7,8.616,2.9102159264805822e-8
H16_A2696,0.25,2.965745504390606e-5,9.589,3.092862138273653e-6
H16_A2695,0.25,2.5329589438120415e-5,9.666,2.6204830786385696e-6
H16_A2694,0.25,4.98817852005123e-6,73.36,6.799589040418798e-8
H16_A2693,0.25,1.8559514742830941e-6,42.835,4.332792049219316e-8
H16_A2692,0.25,4.636308389340377e-6,15.417,3.0072701494067433e-7
H16_A2691,0.25,2.5659311199990315e-6,15.573,1.64767939382202e-7
H16_A2688,0.25,3.6990916147820767e-6,53.139,6.961161509968341e-8
H16_A2687,0.25,3.633194448103655e-5,94.296,3.852967727266962e-7
H16_A2686,0.25,3.8693047557571146e-5,50.588,7.648661255153622e-7
H16_A2685,0.25,2.747881109217592e-5,28.424,9.667468017230481e-7
H16_A2684,0.25,8.391566265313238e-6,114.318,7.340546777684387e-8
H16_A2683,0.25,1.7100432197868808e-5,48.483,3.527098611445003e-7
H16_A2681,0.25,5.470364250612287e-6,10.7,5.112489953843259e-7
H16_A2680,0.25,NaN,17.593,0
H16_A2678,0.25,1.4665647406306671e-6,9.085,1.614270490512567e-7
H16_A2677,0.25,1.4452318585981201e-5,8.715,1.658326860124062e-6
H16_A2676,0.25,NaN,13.762,0
H16_A2673,0.25,5.061895733356252e-7,19.026,2.6605149444740102e-8
H16_A2671,0.25,1.1442263551475288e-4,70.433,1.6245600146913077e-6
H16_A2669,0.25,1.683819902463188e-4,72.605,2.3191514392441127e-6
H16_A2668,0.25,1.4466760057595306e-6,28.873,5.0104803995411994e-8
H16_A2667,0.25,1.4060606354822274e-4,85.229,1.6497443774797633e-6
H16_A2666,0.25,2.533825235037245e-6,67.482,3.754816447404115e-8
H16_A2663,0.25,1.5114878790044138e-4,24.268,6.228316626851877e-6
H16_A2662,0.25,5.641394566739496e-4,43.494,1.2970512178092372e-5
