locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A3298,0.25,2.835246261144631e-4,58.443,4.851301714738517e-6
H16_A3297,0.25,NaN,35.59,0
H16_A3295,0.25,2.1333132339149114e-5,35.935,5.936588935341342e-7
H16_A3294,0.25,4.875389865129574e-5,38.948,1.2517689907388245e-6
H16_A3293,0.25,9.795837077121511e-5,42.813,2.288052011566933e-6
H16_A3292,0.25,1.462717474322472e-4,75.891,1.9273925423600587e-6
H16_A3291,0.25,1.4008612495519482e-6,42.001,3.335304515492365e-8
H16_A3290,0.25,6.800732963590569e-6,115.551,5.88548170382824e-8
H16_A3289,0.25,7.269606153441547e-6,24.684,2.9450681224443146e-7
H16_A3288,0.25,2.3243978963878118e-4,61.075,3.8058090812735356e-6
H16_A3287,0.25,1.3003256275632864e-6,15.189,8.56096930385994e-8
H16_A3286,0.25,3.518930877206584e-5,18.652,1.8866238887017932e-6
H16_A3285,0.25,6.818846085097226e-5,34.686,1.9658784769351396e-6
H16_A3284,0.25,3.316620257112073e-5,40.165,8.257488502706519e-7
H16_A3282,0.25,6.7059522455152494e-6,14.312,4.685545168750174e-7
H16_A3279,0.25,9.054929503106115e-6,65.439,1.3837206410712445e-7
H16_A3278,0.25,1.9309232040977468e-4,54.294,3.5564209748733685e-6
H16_A3277,0.25,3.1054500439894845e-4,48.403,6.415821424270158e-6
H16_A3275,0.25,1.9272767953351332e-4,52.729,3.6550603943468173e-6
H16_A3274,0.25,NaN,45.038,0
H16_A3270,0.25,2.852567661443972e-6,33.214,8.588449634021714e-8
H16_A3269,0.25,6.954382194411454e-4,44.319,1.5691649618473915e-5
H16_A3268,0.25,4.022905748187222e-4,41.55,9.682083629812808e-6
H16_A3267,0.25,4.233268171915993e-5,17.786,2.380112544650845e-6
H16_A3265,0.25,1.035983192686161e-5,18.131,5.713877848360052e-7
H16_A3263,0.25,9.957931858996186e-4,42.719,2.3310311240890908e-5
H16_A3262,0.25,3.86136647179434e-4,33.881,1.1396849183301377e-5
H16_A3261,0.25,2.4065843214637803e-5,16.362,1.4708375024225526e-6
H16_A3258,0.25,9.317329275036164e-4,22.479,4.144903810238963e-5
H16_A3256,0.25,1.564267283784781e-5,46.404,3.370975096510604e-7
H16_A3255,0.25,6.429237061658661e-5,63.385,1.0143152262615226e-6
H16_A3253,0.25,5.890274905083043e-4,35.705,1.6497058969564608e-5
H16_A3248,0.25,1.4672920189532702e-5,20.697,7.089394689825917e-7
H16_A3245,0.25,1.0779765934419875e-5,26.929,4.0030323942292233e-7
H16_A3244,0.25,3.472123032687135e-5,31.774,1.0927560372276499e-6
H16_A3243,0.25,NaN,21.808,0
H16_A3242,0.25,3.129721473784071e-4,20.035,1.5621270146164568e-5
H16_A3241,0.25,4.5508102310854706e-4,50.238,9.058501992685757e-6
H16_A3239,0.25,3.307826944952599e-7,10.892,3.036932560551413e-8
H16_A3238,0.25,5.378170158387811e-5,76.66,7.015614607863045e-7
H16_A3237,0.25,1.2491747725537534e-5,59.548,2.0977610877842302e-7
H16_A3236,0.25,5.432586609365493e-6,22.398,2.4254784397560024e-7
H16_A3235,0.25,7.295274780113412e-4,107.916,6.760141943839108e-6
H16_A3234,0.25,2.414024095647413e-4,45.051,5.358425108537908e-6
H16_A3233,0.25,1.1090220820400992e-4,38.343,2.892371702892573e-6
H16_A3232,0.25,1.4297172672095522e-7,29.689,4.8156464253075285e-9
H16_A3231,0.25,1.720188418503848e-4,92.704,1.8555708691144373e-6
H16_A3230,0.25,2.0181432437498e-6,18.64,1.0826948732563304e-7
H16_A3229,0.25,5.370427628280326e-5,28.549,1.8811263540860716e-6
H16_A3225,0.25,1.6884777725844668e-7,62.234,2.71311143841705e-9
H16_A3223,0.25,8.268168393156487e-7,57.862,1.4289461811130772e-8
H16_A3222,0.25,4.71235142307428e-5,36.218,1.3011075771920814e-6
H16_A3220,0.25,8.170983497666734e-6,31.089,2.628255491545799e-7
H16_A3218,0.25,1.4588546696329745e-5,25.07,5.819125128173013e-7
H16_A3217,0.25,4.31635578845764e-7,43.603,9.899217458563952e-9
H16_A3215,0.25,6.028025000481526e-8,25.273,2.3851640092120153e-9
H16_A3214,0.25,4.126292214535363e-5,19.675,2.097226030259397e-6
H16_A3213,0.25,2.4178327985858136e-5,19.761,1.2235376745032205e-6
H16_A3210,0.25,4.340014200570951e-5,20.758,2.090767029854009e-6
H16_A3209,0.25,4.073291067103983e-7,14.131,2.882521454323107e-8
H16_A3204,0.25,3.394556530069648e-6,34.835,9.744672111582166e-8
H16_A3203,0.25,1.0717900572599828e-5,33.719,3.178593841039126e-7
H16_A3202,0.25,1.3203867610104176e-4,44.374,2.97558651690273e-6
H16_A3201,0.25,3.270253969574455e-5,28.555,1.1452474066098598e-6
H16_A3199,0.25,2.417239882894086e-7,28.556,8.464910641875914e-9
H16_A3197,0.25,1.536706357007105e-5,18.584,8.268975231420064e-7
H16_A3196,0.25,5.218753349968431e-7,23.793,2.1933986256329308e-8
H16_A3195,0.25,2.313850614199497e-5,38.702,5.978633182263183e-7
H16_A3194,0.25,6.521074167919927e-6,28.344,2.3006894467682496e-7
H16_A3193,0.25,3.81384237731759e-6,35.337,1.079277351591134e-7
H16_A3192,0.25,2.3247046405615797e-6,32.746,7.09920185843028e-8
H16_A3191,0.25,1.866901102151386e-5,34.931,5.344539526928477e-7
H16_A3190,0.25,3.111627793492716e-5,16.64,1.869968625897065e-6
H16_A3188,0.25,1.8765137369045718e-5,19.929,9.415995468435806e-7
H16_A3187,0.25,3.3361996675442136e-7,14.879,2.2422203559004058e-8
H16_A3186,0.25,9.39997999197058e-5,30.885,3.043542169975904e-6
H16_A3184,0.25,NaN,14.471,0
H16_A3183,0.25,NaN,31.058,0
H16_A3182,0.25,2.4875354219025048e-5,75.116,3.3115919669611063e-7
H16_A3181,0.25,5.625341671024491e-5,16.629,3.3828502441665108e-6
H16_A3180,0.25,4.332253067426191e-7,9.336,4.6403738939869226e-8
H16_A3178,0.25,1.8930918247887093e-6,18.567,1.0196002718741365e-7
H16_A3177,0.25,4.255268116315541e-6,15.386,2.7656753648222677e-7
H16_A3176,0.25,2.4793680503807064e-4,34.218,7.245800603134919e-6
H16_A3175,0.25,2.9972626698517675e-4,17.258,1.7367381329538575e-5
H16_A3174,0.25,3.715922534972186e-6,52.196,7.1191710762744e-8
H16_A3172,0.25,2.886735954487854e-4,50.06,5.766552046519884e-6
H16_A3171,0.25,4.0008915490887404e-4,15.952,2.5080814625681673e-5
H16_A3170,0.25,1.0260430901448602e-5,17.94,5.719303735478596e-7
H16_A3169,0.25,3.4675697099479884e-6,17.4,1.992856155142522e-7
H16_A3168,0.25,2.0806187074612495e-5,25.078,8.296589470696424e-7
H16_A3167,0.25,3.4393082680380353e-4,49.347,6.969640034932286e-6
H16_A3166,0.25,7.933976298416998e-5,22.193,3.5749904467250923e-6
H16_A3164,0.25,2.8387301571997054e-4,25.72,1.103705348833478e-5
H16_A3163,0.25,1.641579249807927e-4,76.905,2.1345546450919018e-6
H16_A3162,0.25,5.47293678591496e-7,34.639,1.5799927208969542e-8
H16_A3159,0.25,2.4701924622349683e-6,36.883,6.69737402661109e-8
H16_A3158,0.25,NaN,32.384,0
H16_A3156,0.25,3.6214698881937974e-5,17.399,2.081424155522615e-6
H16_A3155,0.25,2.129382986583487e-6,20.71,1.0281907226380911e-7
H16_A3154,0.25,1.633569500636723e-4,40.304,4.053120039293179e-6
H16_A3153,0.25,0.0015185574803359217,84.119,1.8052490880014286e-5
H16_A3151,0.25,8.560812650539562e-5,22.492,3.8061589234125743e-6
H16_A3150,0.25,5.653982163320619e-4,18.947,2.984104166000221e-5
H16_A3149,0.25,3.34221948742752e-5,26.286,1.271482723665647e-6
H16_A3148,0.25,1.2375099280294805e-5,15.547,7.959798855274204e-7
H16_A3147,0.25,5.847633396206275e-4,73.117,7.997638574074805e-6
H16_A3146,0.25,0.0037679471793063252,35.789,1.0528227051066878e-4
H16_A3145,0.25,1.2880780228878347e-5,21.687,5.939401590297573e-7
H16_A3144,0.25,2.407920679171713e-5,37.11,6.4886032852916e-7
H16_A3143,0.25,4.709401161276282e-5,16.459,2.8612924000706493e-6
H16_A3142,0.25,3.720144318272088e-5,22.215,1.6746091912095826e-6
H16_A3139,0.25,5.158992904352415e-4,149.048,3.461296296731533e-6
H16_A3138,0.25,9.293970157856617e-6,19.215,4.836830683245702e-7
H16_A3137,0.25,6.987557137514554e-5,38.39,1.8201503353775862e-6
H16_A3134,0.25,1.9023240396299172e-4,21.544,8.829948197316735e-6
H16_A3133,0.25,6.84238011800171e-5,46.478,1.4721761086969554e-6
H16_A3132,0.25,1.1481918366622281e-4,39.862,2.8804170304104867e-6
H16_A3131,0.25,1.9023527662700335e-5,51.175,3.7173478578798893e-7
H16_A3130,0.25,6.206855561856304e-7,11.93,5.20272888671945e-8
H16_A3128,0.25,4.873709729177402e-4,39.021,1.2489966246834785e-5
H16_A3127,0.25,4.157176770103401e-5,17.261,2.408421742716761e-6
H16_A3125,0.25,1.2129252024771545e-4,23.133,5.243268069325874e-6
H16_A3124,0.25,5.77030722771742e-4,50.539,1.141753344489883e-5
H16_A3123,0.25,NaN,19.977,0
H16_A3122,0.25,1.491107010588643e-4,20.21,7.378065366593977e-6
H16_A3121,0.25,3.162869924086664e-4,21.079,1.5004838579091343e-5
H16_A3120,0.25,7.66718118418775e-5,53.416,1.4353716459839279e-6
H16_A3119,0.25,1.7361061895519166e-6,49.21,3.5279540531435004e-8
H16_A3118,0.25,4.541232037002555e-5,41.164,1.1032047509966367e-6
H16_A3117,0.25,3.024566895699575e-4,36.142,8.368565369098485e-6
H16_A3116,0.25,5.004274547609447e-6,35.964,1.3914677309558022e-7
H16_A3115,0.25,3.652693427018722e-5,67.043,5.448284574107247e-7
H16_A3114,0.25,1.1614701530614158e-5,11.484,1.0113811851806128e-6
H16_A3111,0.25,2.3325730388583135e-5,79.314,2.9409348146081566e-7
H16_A3110,0.25,6.770946420904808e-5,34.601,1.956864374123525e-6
H16_A3109,0.25,5.02073531686939e-4,54.43,9.224205983592484e-6
H16_A3108,0.25,4.634599841057767e-4,18.092,2.5616846346770763e-5
H16_A3106,0.25,1.400085649951985e-4,28.445,4.922079978737863e-6
H16_A3104,0.25,6.452182333810016e-4,38.381,1.6810876042338698e-5
H16_A3103,0.25,2.3577329550974723e-4,42.069,5.604442594541045e-6
H16_A3102,0.25,5.4520334075994244e-5,18.549,2.939260018113874e-6
H16_A3100,0.25,1.4561628511322126e-5,13.496,1.0789588404951189e-6
H16_A3097,0.25,4.410011264449876e-5,45.559,9.679780645865527e-7
H16_A3096,0.25,6.631867871647901e-5,38.814,1.708627781637528e-6
H16_A3094,0.25,5.2354628043162134e-5,53.725,9.744928439862658e-7
H16_A3093,0.25,3.3631894992966556e-5,19.016,1.7686103803621454e-6
H16_A3092,0.25,2.4245244457853883e-6,33.774,7.178671302734021e-8
H16_A3091,0.25,8.697174750814523e-5,50.91,1.708343105640252e-6
H16_A3090,0.25,6.816554997098985e-5,20.09,3.3930089582374242e-6
H16_A3087,0.25,3.065011210840243e-5,67.715,4.526340117906288e-7
H16_A3086,0.25,9.062599176248563e-6,25.126,3.6068610906027873e-7
H16_A3083,0.25,2.3040807304252948e-5,23.998,9.60113647147802e-7
H16_A3082,0.25,9.357941562134286e-5,19.261,4.858492062787128e-6
H16_A3081,0.25,1.9835531391662646e-5,57.58,3.4448647779893446e-7
H16_A3080,0.25,1.3722551575837214e-4,22.838,6.008648557595768e-6
H16_A3079,0.25,1.3871684066964186e-4,26.662,5.202792013713969e-6
H16_A3076,0.25,9.739024855558412e-6,46.549,2.0922092538096224e-7
H16_A3075,0.25,8.896735618325989e-5,53.45,1.6644968415951336e-6
H16_A3074,0.25,0.00065740900463887985,48.607,1.3524986208547736e-5
H16_A3073,0.25,1.197415525348764e-5,25.937,4.616630779769303e-7
H16_A3072,0.25,3.700574271821646e-5,26.585,1.3919782854322535e-6
H16_A3071,0.25,1.4175646125439732e-4,18.275,7.756851505028581e-6
H16_A3069,0.25,4.276418452064364e-5,70.725,6.04654429418786e-7
H16_A3067,0.25,1.2826394031423508e-6,31.801,4.0333304082964395e-8
H16_A3066,0.25,3.23996023232878e-5,57.733,5.611972757917969e-7
H16_A3065,0.25,3.7247386763573626e-5,9.418,3.954914712632579e-6
H16_A3064,0.25,2.6163314682950145e-5,11.279,2.3196484336333134e-6
H16_A3063,0.25,3.9514805883629234e-4,34.736,1.1375750196807126e-5
H16_A3061,0.25,1.096576824811046e-5,35.825,3.0609262381327174e-7
H16_A3059,0.25,1.2374252090559474e-5,18.3,6.761886388283865e-7
H16_A3058,0.25,3.270021104284276e-8,6.561,4.984028508282695e-9
H16_A3057,0.25,8.872244963758609e-6,24.045,3.689850265651324e-7
H16_A3056,0.25,9.204664688933202e-4,45.641,2.016753508672729e-5
H16_A3055,0.25,1.8329704139123728e-5,17.369,1.0553114249020514e-6
H16_A3054,0.25,6.533328321886073e-4,7.466,8.75077460740165e-5
H16_A3052,0.25,2.8194187520194544e-4,84.162,3.3499901998757802e-6
H16_A3051,0.25,3.257766298526575e-5,35.356,9.214182312836789e-7
H16_A3050,0.25,1.215625636090423e-5,30.473,3.989189236669915e-7
H16_A3049,0.25,2.1959840724628592e-4,17.393,1.2625677413113663e-5
H16_A3048,0.25,1.0128982315056382e-4,44.445,2.2789925334810178e-6
H16_A3045,0.25,8.834486018195917e-5,41.456,2.1310512394335962e-6
H16_A3044,0.25,5.291342772308267e-6,62.863,8.417260983898744e-8
H16_A3043,0.25,1.5486932514044923e-4,23.395,6.619761707221596e-6
H16_A3042,0.25,1.7204253993357814e-4,22.167,7.7612008812008e-6
H16_A3041,0.25,2.624790869599738e-4,50.272,5.221178528007117e-6
H16_A3040,0.25,8.237966011854623e-5,50.728,1.6239485120356851e-6
H16_A3039,0.25,1.9651820103202234e-6,45.889,4.2824685879409515e-8
H16_A3038,0.25,1.9388021573249844e-4,41.81,4.637173301423067e-6
H16_A3037,0.25,2.663568595630726e-4,30.477,8.739602308726994e-6
H16_A3036,0.25,1.1526188067783629e-4,58.141,1.982454389808161e-6
H16_A3032,0.25,1.81117377861955e-4,17.589,1.0297195853201148e-5
H16_A3031,0.25,7.667191695977439e-5,33.313,2.3015614612846153e-6
H16_A3030,0.25,2.1375699213832354e-4,41.405,5.1625888694197214e-6
H16_A3028,0.25,3.777591213131572e-6,41.639,9.072242880788617e-8
H16_A3027,0.25,1.6248006271682428e-4,28.082,5.785914917627814e-6
H16_A3026,0.25,5.644652207705126e-5,25.511,2.2126346312199153e-6
H16_A3025,0.25,8.399223345884383e-4,42.816,1.961702014640411e-5
H16_A3024,0.25,3.6569209314520713e-4,38.505,9.497262515133284e-6
H16_A3023,0.25,4.7673791287119696e-7,37.229,1.2805552469075102e-8
H16_A3022,0.25,2.981317136153523e-5,34.592,8.618516235411433e-7
H16_A3020,0.25,6.871709341879799e-6,28.75,2.390159771088626e-7
H16_A3019,0.25,1.5134896168296865e-5,28.079,5.390112243419233e-7
H16_A3018,0.25,5.7402510641304425e-5,54.5,1.0532570759872372e-6
H16_A3017,0.25,3.029558903629541e-5,61.986,4.887488954972963e-7
H16_A3016,0.25,1.3737096969570952e-6,21.172,6.488332216876512e-8
H16_A3014,0.25,1.423295022441713e-6,50.385,2.8248387862294592e-8
H16_A3013,0.25,2.229052801592954e-4,29.609,7.528294780617224e-6
H16_A3012,0.25,2.159286224886154e-7,33.286,6.48707031450506e-9
H16_A3010,0.25,3.2234192583390516e-5,30.956,1.0412906248672476e-6
H16_A3009,0.25,4.590578314434203e-5,60.718,7.56048999379789e-7
H16_A3008,0.25,4.326016267416085e-8,58.979,7.334841668078613e-10
H16_A3007,0.25,5.2089883333057655e-5,25.61,2.0339665495141605e-6
H16_A3005,0.25,2.8144718538521482e-5,33.335,8.442993411885851e-7
H16_A3004,0.25,2.532429119947659e-4,30.547,8.290271123015874e-6
H16_A3003,0.25,1.8882408988383145e-4,41.873,4.509447373816814e-6
H16_A3002,0.25,7.880862931964327e-5,42.463,1.8559364463095697e-6
H16_A3001,0.25,6.615490395950629e-5,30.263,2.185999536050831e-6
H16_A2999,0.25,9.725200263962764e-4,62.947,1.5449823286197537e-5
H16_A2998,0.25,4.46116567625987e-4,21.248,2.0995696895048333e-5
H16_A2997,0.25,2.0674830519248078e-4,29.827,6.9315822976658995e-6
H16_A2996,0.25,0.0016556060108546622,36.301,4.560772460413383e-5
H16_A2995,0.25,6.412837495098631e-4,47.369,1.3538047024633475e-5
H16_A2994,0.25,5.324161542726803e-5,27.815,1.914133216871042e-6
H16_A2993,0.25,2.2672619198358534e-5,13.681,1.6572340617176033e-6
H16_A2992,0.25,2.344904064393995e-6,43.971,5.332842246921824e-8
H16_A2991,0.25,2.296762253917245e-5,42.207,5.441661937397221e-7
H16_A2989,0.25,7.122583011844961e-6,15.727,4.528888543170955e-7
H16_A2988,0.25,9.866978231211529e-5,17.083,5.775904835925499e-6
H16_A2987,0.25,2.104383956403621e-4,59.126,3.5591515685208217e-6
H16_A2986,0.25,9.506440517576283e-7,30.604,3.1062738588342316e-8
H16_A2984,0.25,1.292087976219736e-7,36.14,3.575229596623509e-9
H16_A2982,0.25,3.4634894372653213e-6,26.246,1.319625633340441e-7
H16_A2981,0.25,5.209937078446583e-7,53.362,9.763384203078188e-9
H16_A2980,0.25,2.4875757371048234e-4,35.558,6.995825797583732e-6
H16_A2979,0.25,4.8768097473177903e-5,26.842,1.8168578151098243e-6
H16_A2978,0.25,3.507299118304483e-4,61.857,5.6700116693413575e-6
H16_A2977,0.25,2.7062059703907636e-5,24.398,1.1091917248916976e-6
H16_A2975,0.25,2.0942870499735365e-5,18.329,1.1426084619856712e-6
H16_A2974,0.25,2.4971231364424883e-4,11.885,2.10107121282498e-5
H16_A2973,0.25,3.0348306051992717e-5,11.709,2.5918785593981313e-6
H16_A2972,0.25,3.259806161580897e-5,67.042,4.862334300260876e-7
H16_A2970,0.25,5.338947352575277e-6,29.855,1.7882925314269896e-7
H16_A2969,0.25,1.035274425750177e-4,23.115,4.4787991596373654e-06
H16_A2967,0.25,5.576275665690115e-6,28.277,1.9720181298193282e-7
H16_A2965,0.25,1.576500560412635e-5,32.815,4.804207101668857e-7
H16_A2964,0.25,1.833401224045152e-6,35.519,5.161747864650334e-8
H16_A2963,0.25,1.606720677173962e-6,33.665,4.7726739259585986e-8
H16_A2962,0.25,1.2913298910637868e-5,26.106,4.946486980248934e-7
H16_A2961,0.25,3.101880207010569e-5,53.683,5.778142441761022e-7
H16_A2960,0.25,2.125851678642728e-5,43.347,4.904264836419425e-7
H16_A2958,0.25,1.316579525476737e-5,33.731,3.903173714021929e-7
H16_A2957,0.25,8.595474551525092e-6,7.381,1.164540651879839e-6
H16_A2956,0.25,5.645879118355836e-6,66.492,8.491065268537322e-8
H16_A2955,0.25,2.6809849156177137e-5,144.716,1.8525836228321083e-7
H16_A2954,0.25,2.396861439802122e-6,20.222,1.1852741765414509e-7
H16_A2953,0.25,1.0706595629175773e-4,34.078,3.1417910761123813e-6
H16_A2952,0.25,8.265041859609428e-6,37.579,2.1993778066498385e-7
H16_A2950,0.25,4.163163235957649e-5,33.096,1.2579052562115207e-6
H16_A2949,0.25,1.1255535409786003e-6,60.326,1.8657851357268845e-8
H16_A2948,0.25,1.2859780594649225e-7,28.917,4.447135108984067e-9
H16_A2946,0.25,2.3012357020204764e-5,117.298,1.9618712186230598e-7
H16_A2944,0.25,1.0935659191611805e-4,21.668,5.046916739713773e-6
H16_A2943,0.25,1.5112244462029176e-4,38.317,3.94400513141143e-6
H16_A2942,0.25,2.613994005445531e-6,18.022,1.450446124428771e-7
H16_A2940,0.25,1.1491759997997226e-4,76.125,1.509590804334611e-6
H16_A2939,0.25,8.97160884003186e-5,23.192,3.8684067092238104e-6
H16_A2937,0.25,3.4328990937584577e-4,112.008,3.0648695573159573e-6
H16_A2936,0.25,5.4993069556361424e-5,23.532,2.33694839182226e-6
H16_A2935,0.25,4.6443728617764493e-7,8.785,5.286707867702276e-8
H16_A2934,0.25,1.7978901796475007e-7,44.138,4.073338573672347e-9
H16_A2933,0.25,3.4646985696199153e-6,12.838,2.698783743277703e-7
H16_A2932,0.25,2.3258513300874854e-5,30.673,7.582731816540558e-7
H16_A2930,0.25,6.949362136823184e-4,85.504,8.127528696696276e-6
H16_A2929,0.25,6.148949622899676e-6,15.366,4.0016592625925265e-7
H16_A2928,0.25,7.539128180778603e-6,12.985,5.806028633637738e-7
H16_A2927,0.25,1.0820760175278744e-5,60.578,1.7862524638117374e-7
H16_A2926,0.25,3.556709458766387e-6,22.508,1.5801979113054855e-7
H16_A2924,0.25,2.8303614520458642e-5,26.606,1.0638057024903648e-6
H16_A2922,0.25,2.377316717299928e-6,21.941,1.0835042693131252e-7
H16_A2921,0.25,0.0013235128566133879,112.16,1.1800221617451746e-5
H16_A2920,0.25,1.9015073698722663e-4,35.376,5.375133903980852e-6
H16_A2919,0.25,4.1932641215000026e-5,74.341,5.640580731359549e-7
H16_A2918,0.25,1.5542982421010226e-5,45.351,3.427263438735689e-7
H16_A2917,0.25,2.1542934745264737e-5,25.959,8.298830750516098e-7
H16_A2916,0.25,1.4291962035532462e-4,20.733,6.89334010299159e-6
H16_A2914,0.25,1.3187007424955938e-4,18.961,6.954805877831305e-6
H16_A2912,0.25,3.5133228945052913e-4,47.671,7.369937476674061e-6
H16_A2911,0.25,1.584539587406985e-5,30.155,5.254649601747588e-7
H16_A2910,0.25,4.9060375687009837e-5,30.77,1.594422349269088e-6
H16_A2909,0.25,3.844054363790328e-5,39.029,9.849225867407128e-7
H16_A2908,0.25,8.380714100873529e-6,33.751,2.483100975044748e-7
H16_A2907,0.25,2.524571993438778e-5,31.97,7.896690626958955e-7
H16_A2906,0.25,1.8889345437303302e-5,20.432,9.244981126323073e-7
H16_A2905,0.25,2.767406434697748e-4,52.59,5.262229387141563e-6
H16_A2904,0.25,1.2215343794439718e-7,29.567,4.131411301261446e-9
H16_A2903,0.25,4.885089564569807e-5,45.998,1.0620221671746178e-6
H16_A2902,0.25,3.5858899445618145e-5,44.454,8.066518073878199e-7
H16_A2901,0.25,5.718241845866301e-5,111.794,5.114980988126645e-7
H16_A2900,0.25,7.372978644705405e-4,38.843,1.8981486097122793e-5
H16_A2899,0.25,9.291543551386747e-5,29.265,3.1749678972789157e-6
H16_A2897,0.25,1.2443765927859376e-5,39.378,3.16008073743191e-7
H16_A2896,0.25,1.2605709232404704e-4,39.809,3.1665475727611106e-6
H16_A2895,0.25,1.3353788070647133e-4,30.803,4.335223215481327e-6
H16_A2894,0.25,1.860740233636031e-5,36.964,5.033925531966321e-7
H16_A2893,0.25,2.7272358317900536e-4,29.211,9.33633162777739e-6
H16_A2891,0.25,1.9954831844971435e-4,49.756,4.010537793426207e-6
H16_A2890,0.25,3.363171956873257e-7,71.38,4.7116446579899935e-9
H16_A2889,0.25,3.654102664027161e-5,45.387,8.050989631452093e-7
H16_A2888,0.25,NaN,44.338,0
H16_A2887,0.25,8.317051956636838e-6,40.673,2.0448582491178024e-7
H16_A2886,0.25,7.192533926171757e-5,47.976,1.4991941650349669e-6
H16_A2885,0.25,6.24261201693283e-4,50.017,1.2480980500495492e-5
H16_A2884,0.25,1.886812017861894e-5,40.113,4.7037419735793736e-7
H16_A2883,0.25,1.6606516240156468e-5,46.354,3.582542227241763e-7
H16_A2882,0.25,9.447841188741292e-6,40.068,2.3579517791607498e-7
H16_A2881,0.25,1.39476792392146e-4,46.215,3.0179983207215408e-6
H16_A2880,0.25,2.2840028932856173e-5,29.717,7.685846126074696e-7
H16_A2878,0.25,5.866219663582534e-5,11.769,4.984467383450195e-6
H16_A2877,0.25,0.0010675825548982028,23.587,4.526148110816139e-5
H16_A2876,0.25,1.5661235018690023e-5,116.956,1.3390706777497542e-7
H16_A2875,0.25,1.0311304257898686e-4,39.334,2.6214735999132267e-6
H16_A2874,0.25,1.3074128446981916e-5,29.743,4.3956993063853396e-7
H16_A2873,0.25,1.5563802401563525e-5,10.253,1.5179754609932239e-6
H16_A2872,0.25,7.715763238892651e-6,20.957,3.681711713934557e-7
H16_A2868,0.25,1.2513636111901638e-5,31.892,3.9237539545659215e-7
H16_A2867,0.25,3.0369214346545114e-6,35.936,8.450916725997638e-8
H16_A2866,0.25,NaN,34.072,0
H16_A2865,0.25,3.699814868383751e-7,38.422,9.629417699192522e-9
H16_A2864,0.25,7.806764072258666e-6,13.904,5.614761271762562e-7
H16_A2863,0.25,6.43843691752834e-5,33.308,1.933000155376588e-6
H16_A2862,0.25,NaN,44.815,0
H16_A2861,0.25,3.407176685129845e-5,24.186,1.4087392231579613e-6
H16_A2860,0.25,4.054353695161632e-5,74.463,5.444789620565425e-7
H16_A2859,0.25,9.026217728986695e-5,56.325,1.60252423062347e-6
H16_A2858,0.25,3.0082645586393795e-6,36.166,8.317935515786593e-8
H16_A2857,0.25,7.656517474575062e-5,42.599,1.7973467627350556e-6
H16_A2854,0.25,5.945473489497652e-4,44.547,1.3346518260483652e-5
H16_A2853,0.25,NaN,8.992,0
H16_A2850,0.25,1.7176175424108496e-7,8.736,1.966137296715716e-8
H16_A2849,0.25,1.967339459665983e-4,21.73,9.053564011348289e-6
H16_A2848,0.25,1.2648539116549306e-4,40.294,3.1390626685236775e-6
H16_A2846,0.25,7.0075277702327045e-6,15.904,4.406141706635252e-7
H16_A2845,0.25,2.1329595110532012e-6,64.364,3.3139014216847946e-8
H16_A2844,0.25,1.654645491256828e-7,21.024,7.870269650194198e-9
H16_A2842,0.25,1.1389271889969303e-5,13.816,8.243537847401059e-7
H16_A2841,0.25,2.646901828388782e-7,18.667,1.4179578016761033e-8
H16_A2839,0.25,6.572799280275826e-5,136.368,4.819898568781405e-7
H16_A2838,0.25,6.7508542775128845e-6,21.12,3.1964272147314794e-7
H16_A2837,0.25,2.68503838014593e-7,35.803,7.4994787591708235e-09
H16_A2836,0.25,3.0011468634958697e-7,21.732,1.3809805188182724e-8
H16_A2831,0.25,1.2111786496527537e-5,15.839,7.64681261224038e-7
H16_A2830,0.25,3.0399783450819994e-6,37.089,8.196441923702444e-8
H16_A2829,0.25,1.1818096368449208e-4,48.739,2.4247720241386176e-6
H16_A2828,0.25,3.3043928125579086e-5,17.732,1.8635195198273792e-6
H16_A2827,0.25,7.704917372099908e-5,27.826,2.768963333608822e-6
H16_A2825,0.25,5.583715628034981e-7,38.804,1.4389536202543504e-8
H16_A2823,0.25,2.0903042854458524e-5,102.874,2.031907270491915e-7
H16_A2822,0.25,1.2285176759393762e-5,18.665,6.581932365064967e-7
H16_A2820,0.25,7.730658379812769e-5,11.642,6.640318141052026e-6
H16_A2819,0.25,3.510683137668214e-4,23.842,1.4724784572050223e-5
H16_A2818,0.25,3.6200069593971863e-4,43.509,8.320133672107349e-6
H16_A2815,0.25,6.961344696693367e-5,45.827,1.5190487478327987e-6
H16_A2813,0.25,3.6901782478151894e-6,18.026,2.04714204361211e-7
H16_A2812,0.25,2.4501951504145655e-5,16.495,1.4854168841555413e-6
H16_A2811,0.25,2.0013642996725356e-5,19.81,1.0102798080123854e-6
H16_A2810,0.25,5.239931419468785e-5,38.415,1.3640326485666498e-6
H16_A2809,0.25,6.009972190815552e-5,28.518,2.1074311630603663e-6
H16_A2808,0.25,1.0246823290467764e-6,46.41,2.207891249831451e-8
H16_A2807,0.25,6.852276016368918e-6,53.675,1.2766233845121414e-7
H16_A2806,0.25,5.169455345108588e-5,20.199,2.5592630056480956e-6
H16_A2804,0.25,9.6679010324197e-6,37.465,2.5805154230400906e-7
H16_A2803,0.25,1.3058651100618184e-4,46.853,2.7871536722553913e-6
