locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A3368,0.25,2.3645842161600024e-5,32.817,7.205363732699522e-7
H16_A3366,0.25,1.998708543808467e-5,52.027,3.8416755603983835e-7
H16_A3365,0.25,7.687587225859239e-5,35.019,2.1952617795651615e-6
H16_A3364,0.25,4.396164911955062e-5,34.038,1.291546187189336e-6
H16_A3363,0.25,2.6616960044580178e-5,32.008,8.31572108366039e-7
H16_A3362,0.25,1.3934500066836676e-7,19.889,7.006134077548733e-9
H16_A3361,0.25,7.527998799317873e-6,8.36,9.004783252772575e-7
H16_A3360,0.25,3.3856402043702443e-4,61.91,5.4686483675823684e-6
H16_A3359,0.25,8.778799744254519e-7,40.935,2.1445705983277195e-8
H16_A3358,0.25,3.803735793177242e-5,84.305,4.5118744951986733e-7
H16_A3357,0.25,2.2176460954978864e-5,43.249,5.127623980896406e-7
H16_A3356,0.25,6.901237951301028e-6,113.87,6.060628744446323e-8
H16_A3355,0.25,2.2465091228745378e-7,51.239,4.384373471134366e-9
H16_A3352,0.25,8.454446393288137e-6,33.849,2.4976945827906695e-7
H16_A3351,0.25,1.1547195428469707e-5,54.927,2.102280377313472e-7
H16_A3350,0.25,1.5570587670950403e-4,34.868,4.465580954155788e-6
H16_A3349,0.25,1.5078197235631627e-4,25.037,6.0223657928791894e-6
H16_A3348,0.25,6.841510356772096e-5,28.029,2.4408685136009477e-6
H16_A3346,0.25,2.8358693228308425e-6,42.079,6.739393338318026e-8
H16_A3345,0.25,3.181519108028635e-5,53.123,5.988967317411734e-7
H16_A3344,0.25,5.970477578422679e-5,21.808,2.7377465051461294e-6
H16_A3343,0.25,9.770715171057197e-5,13.628,7.1695884730387415e-6
H16_A3342,0.25,1.2790976964361116e-4,29.594,4.322152113388226e-6
H16_A3341,0.25,3.433083001332678e-5,10.308,3.3305034937259195e-6
H16_A3340,0.25,3.02256548282058e-5,39.471,7.657686612501787e-7
H16_A3337,0.25,1.2341924701231638e-4,29.363,4.2032233427209885e-6
H16_A3336,0.25,2.9507976730978307e-6,36.286,8.132055539596072e-8
H16_A3334,0.25,3.5426463258991175e-5,18.133,1.953701166877581e-6
H16_A3333,0.25,5.405972373842872e-4,39.284,1.3761257442833908e-5
H16_A3332,0.25,7.951467616654284e-5,46.139,1.723372335042867e-6
H16_A3331,0.25,1.432894089005497e-4,27.419,5.225916660000353e-6
H16_A3330,0.25,2.582446230347753e-4,34.878,7.404226820195404e-6
H16_A3329,0.25,1.67411046187117e-5,67.251,2.489346570119656e-7
H16_A3327,0.25,2.7860840480851302e-5,48.119,5.78998742302444e-7
H16_A3326,0.25,7.610353261082728e-7,64.098,1.1872996444635912e-8
H16_A3324,0.25,5.454138058281904e-4,27.447,1.9871527155178725e-5
H16_A3323,0.25,1.468047785141067e-5,22.209,6.610148071237187e-7
H16_A3320,0.25,1.4155359678885555e-4,20.833,6.794681360766838e-6
H16_A3319,0.25,3.1043432958292107e-4,56.161,5.527578383271684e-6
H16_A3318,0.25,7.789906906646401e-5,26.461,2.9439200735597297e-6
H16_A3317,0.25,2.2162499966245009e-4,25.2,8.79464284374802e-6
H16_A3316,0.25,1.2396639519076248e-4,13.845,8.953874697779884e-6
H16_A3314,0.25,1.6190872694642588e-4,40.772,3.971076399156918e-6
H16_A3313,0.25,7.951216195667075e-5,47.919,1.6593034486669327e-6
H16_A3312,0.25,4.3481985889696825e-5,15.899,2.7348880992324563e-6
H16_A3311,0.25,1.3793496008170866e-5,28.94,4.766239118234577e-7
H16_A3310,0.25,3.475367897893131e-5,28.078,1.2377547894768612e-6
H16_A3309,0.25,NaN,24.334,0
H16_A3308,0.25,4.158024910421885e-6,29.411,1.4137652274393543e-7
H16_A3307,0.25,6.291950499480602e-4,27.786,2.264431907968258e-5
H16_A3300,0.25,1.3840687917655026e-5,38.519,3.593210601950992e-7
H16_A3299,0.25,2.28357968575812e-4,43.003,5.310279947348138e-6
H16_A3298,0.25,3.5623586482712055e-4,58.443,6.095441110605557e-6
H16_A3297,0.25,NaN,35.59,0
H16_A3295,0.25,3.52202522316915e-5,35.935,9.80109982793697e-7
H16_A3294,0.25,2.494917289158584e-5,38.948,6.405764838139529e-7
H16_A3293,0.25,7.987298632927792e-5,42.813,1.8656246076957446e-6
H16_A3292,0.25,1.0456050828754433e-4,75.891,1.377772177037387e-6
H16_A3291,0.25,2.4462072959953614e-6,42.001,5.8241644151219295e-8
H16_A3290,0.25,1.8382265909306413e-4,115.551,1.5908357270215241e-6
H16_A3289,0.25,8.148776174361976e-6,24.684,3.301238119576234e-7
H16_A3288,0.25,2.652949809436399e-4,61.075,4.343757362974046e-6
H16_A3287,0.25,1.977338902244652e-6,15.189,1.30182296546491e-7
H16_A3286,0.25,1.3320380387971599e-5,18.652,7.141529266551361e-7
H16_A3285,0.25,1.160497962847338e-4,34.686,3.3457243926867844e-6
H16_A3284,0.25,4.197039072153297e-5,40.165,1.0449493519614831e-6
H16_A3282,0.25,8.630619175189052e-6,14.312,6.030337601445676e-7
H16_A3279,0.25,1.4562458389588794e-5,65.439,2.2253485520238384e-7
H16_A3278,0.25,1.4871491068699292e-4,54.294,2.739067128724959e-6
H16_A3277,0.25,2.2750040495184254e-4,48.403,4.700130259526115e-6
H16_A3275,0.25,2.1434433469721137e-4,52.729,4.065018010908824e-6
H16_A3274,0.25,NaN,45.038,0
H16_A3270,0.25,5.383716345055776e-6,33.214,1.6209177892020766e-7
H16_A3269,0.25,4.962989540953343e-4,44.319,1.119833376419446e-5
H16_A3268,0.25,4.0714986696592444e-4,41.55,9.799034102669662e-6
H16_A3267,0.25,5.9158417838802165e-5,17.786,3.326122671696962e-6
H16_A3265,0.25,1.077797362962214e-5,18.131,5.944500374839854e-7
H16_A3263,0.25,6.282590028463032e-4,42.719,1.4706781592413287e-5
H16_A3262,0.25,2.4528211616807726e-4,33.881,7.23951820099989e-6
H16_A3261,0.25,2.0879785836669078e-5,16.362,1.2761145236932577e-6
H16_A3258,0.25,4.968948722036282e-4,22.479,2.2104847733601504e-5
H16_A3256,0.25,1.0822842742333475e-5,46.404,2.3323081506623297e-7
H16_A3255,0.25,7.822865491208162e-5,63.385,1.23418245503008e-6
H16_A3253,0.25,3.7182435055262283e-4,35.705,1.0413789400717625e-5
H16_A3248,0.25,2.8599673910032232e-05,20.697,1.3818270237248022e-6
H16_A3245,0.25,7.6605164851155e-6,26.929,2.8447088585225966e-7
H16_A3244,0.25,4.202786111921748e-5,31.774,1.3227123157052144e-6
H16_A3243,0.25,NaN,21.808,0
H16_A3242,0.25,3.766094804501228e-4,20.035,1.8797578260550178e-5
H16_A3241,0.25,3.159681884374526e-4,50.238,6.289426100510622e-6
H16_A3239,0.25,6.544524865277149e-7,10.892,6.008561205726358e-8
H16_A3238,0.25,1.6867884916402516e-6,76.66,2.200350236942671e-8
H16_A3237,0.25,3.8771459993205254e-5,59.548,6.510959225029431e-7
H16_A3236,0.25,3.0744609783747956e-6,22.398,1.3726497805048645e-7
H16_A3235,0.25,6.201615793835542e-4,107.916,5.74670650676039e-6
H16_A3234,0.25,1.5289459958937627e-4,45.051,3.3938114490105938e-6
H16_A3233,0.25,1.1044771277198778e-4,38.343,2.8805182894397354e-6
H16_A3232,0.25,9.456213684827243e-8,29.689,3.18508999455261e-9
H16_A3231,0.25,9.479571395324066e-5,92.704,1.0225633624572905e-6
H16_A3230,0.25,1.338501338217027e-6,18.64,7.180801170692205e-8
H16_A3229,0.25,2.744917470870485e-5,28.549,9.614758733652616e-7
H16_A3225,0.25,7.821740439536841e-7,62.234,1.256827528286281e-8
H16_A3223,0.25,6.075670044874324e-6,57.862,1.0500276597549902e-7
H16_A3222,0.25,5.6728417254331214e-5,36.218,1.5663045241131816e-6
H16_A3220,0.25,7.4183104768069955e-6,31.089,2.386152811864967e-7
H16_A3218,0.25,4.5964795056332845e-5,25.07,1.8334581195186615e-6
H16_A3217,0.25,9.804259641303278e-7,43.603,2.2485286886918965e-8
H16_A3215,0.25,1.2970479347662033e-7,25.273,5.132148675528047e-9
H16_A3214,0.25,2.221057289711152e-5,19.675,1.1288728283157063e-6
H16_A3213,0.25,2.4648433533535963e-5,19.761,1.2473272371608705e-6
H16_A3210,0.25,5.7000072615303795e-5,20.758,2.7459327784614986e-6
H16_A3209,0.25,6.175609800435462e-7,14.131,4.370256740807771e-8
H16_A3204,0.25,5.835173463172756e-6,34.835,1.675089267453066e-7
H16_A3203,0.25,1.8575513732380266e-5,33.719,5.508915962033353e-7
H16_A3202,0.25,1.1122797035278213e-4,44.374,2.5066022975792613e-6
H16_A3201,0.25,4.177458422262958e-5,28.555,1.4629516449879034e-6
H16_A3199,0.25,1.8696248586131416e-6,28.556,6.547222505298857e-8
H16_A3197,0.25,1.0514350457209268e-5,18.584,5.657743465997238e-7
H16_A3196,0.25,1.5297083950214344e-7,23.793,6.429237149671897e-9
H16_A3195,0.25,1.1705707609603931e-5,38.702,3.024574339725061e-7
H16_A3194,0.25,2.2564204454790652e-5,28.344,7.960839844337656e-7
H16_A3193,0.25,4.1720605088839704e-7,35.337,1.1806493219243202e-8
H16_A3192,0.25,2.926668003034503e-6,32.746,8.937482449870222e-8
H16_A3191,0.25,4.4867290215920105e-5,34.931,1.2844547884664082e-6
H16_A3190,0.25,1.7174115845995637e-5,16.64,1.0320983080526226e-6
H16_A3188,0.25,4.181361563310731e-5,19.929,2.0981291401027304e-6
H16_A3187,0.25,2.9443212667634237e-8,14.879,1.978843515534259e-9
H16_A3186,0.25,8.107263224984844e-5,30.885,2.6249840456483223e-6
H16_A3184,0.25,NaN,14.471,0
H16_A3183,0.25,1.2489227458223818e-7,31.058,4.021259404412332e-9
H16_A3182,0.25,3.306710308595788e-5,75.116,4.4021384373446244e-7
H16_A3181,0.25,6.062718288904056e-5,16.629,3.6458706409910738e-6
H16_A3180,0.25,3.23738794078494e-7,9.336,3.467639182503149e-8
H16_A3178,0.25,7.364917829285968e-5,18.567,3.966670883441573e-6
H16_A3177,0.25,1.0457397398082374e-5,15.386,6.796696606058998e-7
H16_A3176,0.25,2.0216672027275872e-4,34.218,5.908198032402791e-6
H16_A3175,0.25,8.661189484817579e-4,17.258,5.0186519207426e-5
H16_A3174,0.25,3.151910398206398e-5,52.196,6.038605253671542e-7
H16_A3172,0.25,1.7870143760578036e-4,50.06,3.569745058045952e-6
H16_A3171,0.25,1.735798095991353e-4,15.952,1.0881382246686014e-5
H16_A3170,0.25,8.924525202203601e-6,17.94,4.974651729210479e-7
H16_A3169,0.25,2.6861772414304055e-6,17.4,1.543780023810578e-7
H16_A3168,0.25,2.1190642412558895e-5,25.078,8.449893297934004e-7
H16_A3167,0.25,3.2372698246929893e-4,49.347,6.560216071276854e-6
H16_A3166,0.25,4.930938058621357e-5,22.193,2.221843851043733e-6
H16_A3164,0.25,2.742243803330047e-4,25.72,1.0661912143584942e-5
H16_A3163,0.25,7.406114650368819e-5,76.905,9.630212145333618e-7
H16_A3162,0.25,3.796766479623449e-6,34.639,1.0960958687096767e-7
H16_A3159,0.25,6.401846334986965e-6,36.883,1.7357173589423217e-7
H16_A3158,0.25,NaN,32.384,0
H16_A3156,0.25,3.623804687462356e-5,17.399,2.0827660713043026e-6
H16_A3155,0.25,NaN,20.71,0
H16_A3154,0.25,1.1871980550177705e-4,40.304,2.9456085128467905e-6
H16_A3153,0.25,0.0010331961702052192,84.119,1.2282554122198544e-5
H16_A3151,0.25,1.0281268886071794e-4,22.492,4.571078110471187e-6
H16_A3150,0.25,3.372211849389526e-4,18.947,1.779813083543319e-5
H16_A3149,0.25,3.464223032459927e-5,26.286,1.3178966112987623e-6
H16_A3148,0.25,1.2051335460051398e-5,15.547,7.751550434200423e-7
H16_A3147,0.25,5.786302640077775e-4,73.117,7.913758277935056e-6
H16_A3146,0.25,0.003932795106422028,35.789,1.0988837649618675e-4
H16_A3145,0.25,1.0011943958170135e-5,21.687,4.616564743012005e-7
H16_A3144,0.25,2.0690426757125288e-5,37.11,5.575431624124302e-7
H16_A3143,0.25,6.125072900002789e-5,16.459,3.7214125402532288e-6
H16_A3142,0.25,5.283380867583692e-5,22.215,2.3782943360718847e-6
H16_A3139,0.25,2.874667854078694e-4,149.048,1.9286859629640746e-6
H16_A3138,0.25,1.227082547314197e-5,19.215,6.38606582000623e-7
H16_A3137,0.25,5.1318300410543655e-5,38.39,1.3367621883444558e-6
H16_A3134,0.25,1.5660482377536256e-4,21.544,7.26906905752704e-6
H16_A3133,0.25,4.813201375109712e-5,46.478,1.0355870250677122e-6
H16_A3132,0.25,0.00013358716098670602,39.862,3.3512408054464405e-6
H16_A3131,0.25,2.039605917780653e-5,51.175,3.9855513781742124e-7
H16_A3130,0.25,NaN,11.93,0
H16_A3128,0.25,5.814935029856418e-4,39.021,1.4902065630958761e-5
H16_A3127,0.25,2.864422836598457e-5,17.261,1.6594767606734587e-6
H16_A3125,0.25,2.505530022976849e-4,23.133,1.0830977490930053e-5
H16_A3124,0.25,6.214055619398334e-4,50.539,1.2295565047583716e-5
H16_A3123,0.25,1.5474153192234892e-6,19.977,7.745984478267453e-8
H16_A3122,0.25,1.969601755683533e-4,20.21,9.745679147370277e-6
H16_A3121,0.25,3.743473750242444e-4,21.079,1.775925684445393e-5
H16_A3120,0.25,1.1151766374371465e-4,53.416,2.0877202288399476e-6
H16_A3119,0.25,8.881314982380561e-7,49.21,1.804778496724357e-8
H16_A3118,0.25,6.621802618375649e-5,41.164,1.6086392523505124e-6
H16_A3117,0.25,2.7165885573472877e-4,36.142,7.516431180751723e-6
H16_A3116,0.25,5.65290734879968e-6,35.964,1.5718238651984427e-7
H16_A3115,0.25,3.4521798680039514e-5,67.043,5.149202553590907e-7
H16_A3114,0.25,2.5252729156172884e-5,11.484,2.1989488990049533e-6
H16_A3111,0.25,1.7581957979212995e-5,79.314,2.216753407874145e-7
H16_A3110,0.25,7.010406070610563e-5,34.601,2.0260703651948103e-6
H16_A3109,0.25,2.937924133355557e-4,54.43,5.397619205136059e-6
H16_A3108,0.25,5.075051023686876e-4,18.092,2.805135432062169e-5
H16_A3106,0.25,1.587838070232147e-4,28.445,5.5821341896015015e-6
H16_A3104,0.25,3.4607189589848044e-4,38.381,9.016750368632408e-6
H16_A3103,0.25,1.8773585968398754e-4,42.069,4.462570055955395e-6
H16_A3102,0.25,6.384545616438807e-5,18.549,3.4419891187874314e-6
H16_A3100,0.25,2.5979149473212863e-5,13.496,1.924951798548671e-6
H16_A3097,0.25,5.4081663124193766e-5,45.559,1.187068704848521e-6
H16_A3096,0.25,4.004598693697676e-5,38.814,1.03174078778216e-6
H16_A3094,0.25,3.056904195144637e-5,53.725,5.689910088682433e-7
H16_A3093,0.25,2.7190312231552495e-5,19.016,1.4298649680033916e-6
H16_A3092,0.25,3.997309605689247e-6,33.774,1.1835463983209706e-7
H16_A3091,0.25,6.570134887795447e-5,50.91,1.2905391647604492e-6
H16_A3090,0.25,7.912470143330017e-5,20.09,3.938511768705832e-6
H16_A3087,0.25,4.072341631525483e-5,67.715,6.013943190615791e-7
H16_A3086,0.25,4.427029619450118e-6,25.126,1.76193171195181e-7
H16_A3083,0.25,2.6450294515729498e-5,23.998,1.1021874537765436e-6
H16_A3082,0.25,1.2267915880520648e-4,19.261,6.36930371243479e-6
H16_A3081,0.25,1.091225223544227e-5,57.58,1.895146272219915e-7
H16_A3080,0.25,1.9908093292033652e-4,22.838,8.717091379294883e-6
H16_A3079,0.25,4.2764803209691755e-4,26.662,1.603960813505804e-5
H16_A3076,0.25,5.3643398096298955e-6,46.549,1.1524070999656052e-7
H16_A3075,0.25,2.7273165488053773e-5,53.45,5.102556686258891e-7
H16_A3074,0.25,3.4083033256537484e-4,48.607,7.011959852806692e-6
H16_A3073,0.25,1.0631719430264897e-5,25.937,4.099055183816516e-7
H16_A3072,0.25,1.364683419560424e-5,26.585,5.133283504082843e-7
H16_A3071,0.25,9.145175579684544e-5,18.275,5.004200043603034e-6
H16_A3069,0.25,5.256344389052049e-5,70.725,7.432088213576598e-7
H16_A3067,0.25,3.195320802552194e-6,31.801,1.0047862653854261e-7
H16_A3066,0.25,3.951201885426116e-6,57.733,6.843922687936044e-8
H16_A3065,0.25,4.975815781774766e-5,9.418,5.28330407918323e-6
H16_A3064,0.25,1.804932144435602e-5,11.279,1.6002590162564076e-6
H16_A3063,0.25,2.6938652209638564e-4,34.736,7.755254551369923e-6
H16_A3061,0.25,1.2342486321030846e-5,35.825,3.445216000287745e-7
H16_A3059,0.25,1.7305126859220202e-5,18.3,9.456353474983717e-7
H16_A3058,0.25,NaN,6.561,0
H16_A3057,0.25,1.858322289521103e-5,24.045,7.728518567357467e-7
H16_A3056,0.25,0.0010095929670146514,45.641,2.2120307771842237e-5
H16_A3055,0.25,8.377918457931428e-6,17.369,4.823489238258638e-7
H16_A3054,0.25,4.912697507431447e-4,7.466,6.580093098622351e-5
H16_A3052,0.25,3.3951765908264687e-4,84.162,4.034096849916196e-6
H16_A3051,0.25,7.056322989710211e-5,35.356,1.995792224717222e-6
H16_A3050,0.25,1.6736990222572793e-5,30.473,5.49239990239648e-7
H16_A3049,0.25,1.1781526388786345e-4,17.393,6.773717236121627e-6
H16_A3048,0.25,1.3548178301260572e-4,44.445,3.0483020140084534e-6
H16_A3045,0.25,8.621485359818405e-5,41.456,2.079671304471827e-6
H16_A3044,0.25,1.0672169293433991e-5,62.863,1.6976869213104673e-7
H16_A3043,0.25,6.929363040883072e-5,23.395,2.961899141219522e-6
H16_A3042,0.25,1.165743530428142e-4,22.167,5.2589142889346415e-6
H16_A3041,0.25,3.1409453151712914e-4,50.272,6.247902043227426e-6
H16_A3040,0.25,1.0284719020589687e-5,50.728,2.0274245033491735e-7
H16_A3039,0.25,3.3683712569499095e-6,45.889,7.340258573841028e-8
H16_A3038,0.25,2.1106336415355849e-4,41.81,5.048155086188914e-6
H16_A3037,0.25,2.853060463493872e-4,30.477,9.361355984820922e-6
H16_A3036,0.25,7.97372918712355e-5,58.141,1.3714468597243855e-6
H16_A3032,0.25,1.5351569830809989e-4,17.589,8.727937819551986e-6
H16_A3031,0.25,6.179908178386059e-5,33.313,1.8551040669966858e-6
H16_A3030,0.25,9.392477920947985e-4,41.405,2.268440507414077e-5
H16_A3028,0.25,7.681513301967439e-6,41.639,1.844788131791695e-7
H16_A3027,0.25,2.294686111305008e-4,28.082,8.171377078929593e-6
H16_A3026,0.25,8.897947702337318e-5,25.511,3.4878866772518982e-6
H16_A3025,0.25,8.277426192812304e-4,42.816,1.9332553701448766e-5
H16_A3024,0.25,3.1556675932929544e-4,38.505,8.19547485597443e-6
H16_A3023,0.25,3.6964374654865575e-7,37.229,9.928919566699502e-9
H16_A3022,0.25,5.047465088534191e-5,34.592,1.4591423128278768e-6
H16_A3020,0.25,1.7281412108446058e-5,28.75,6.010925950763846e-7
H16_A3019,0.25,6.026885185031757e-5,28.079,2.1464030717018974e-6
H16_A3018,0.25,2.621594298694074e-5,54.5,4.810264768246007e-7
H16_A3017,0.25,3.055215441234975e-5,61.986,4.9288798135627e-7
H16_A3016,0.25,1.9923191726976185e-6,21.172,9.410160460502638e-8
H16_A3014,0.25,1.7136286347561538e-6,50.385,3.401069037920322e-8
H16_A3013,0.25,1.4458706886396998e-4,29.609,4.883213511566414e-6
H16_A3012,0.25,4.751717450592596e-7,33.286,1.4275423453081164e-8
H16_A3010,0.25,2.0486486764880505e-5,30.956,6.617937319059472e-7
H16_A3009,0.25,4.657645175043903e-5,60.718,7.670946301004484e-7
H16_A3008,0.25,6.505660923632435e-8,58.979,1.1030470037865062e-9
H16_A3007,0.25,3.454727101769523e-5,25.61,1.3489758304449525e-6
H16_A3005,0.25,4.696749220131679e-5,33.335,1.4089543183235874e-6
H16_A3004,0.25,2.789107046337603e-4,30.547,9.130543249214662e-6
H16_A3003,0.25,3.3457816185247015e-4,41.873,7.990307879838324e-6
H16_A3002,0.25,6.869726187246143e-5,42.463,1.6178146120731327e-6
H16_A3001,0.25,6.534120996629498e-5,30.263,2.1591121159929613e-6
H16_A2999,0.25,7.28166808199828e-4,62.947,1.1567935059650626e-5
H16_A2998,0.25,3.730585160285354e-4,21.248,1.7557347328150197e-5
H16_A2997,0.25,1.3113229931928426e-4,29.827,4.396429386773201e-6
H16_A2996,0.25,0.0010380881191254,36.301,2.8596681059072757e-5
H16_A2995,0.25,4.682377441488433e-4,47.369,9.884898227719463e-6
H16_A2994,0.25,6.337188755692165e-5,27.815,2.2783349831717294e-6
H16_A2993,0.25,2.8693646070617037e-5,13.681,2.0973354338584195e-6
H16_A2992,0.25,6.480462034244171e-6,43.971,1.4738036510982628e-7
H16_A2991,0.25,1.9926073459492634e-5,42.207,4.721035245218242e-7
H16_A2989,0.25,1.8356603169844968e-5,15.727,1.1672031010265764e-6
H16_A2988,0.25,4.778118993639744e-5,17.083,2.797002279248226e-6
H16_A2987,0.25,2.1099682694179564e-4,59.126,3.5685963356526003e-6
H16_A2986,0.25,5.396551228515557e-7,30.604,1.7633483297985746e-8
H16_A2984,0.25,1.183336232534311e-7,36.14,3.2743116561547066e-9
H16_A2982,0.25,1.3946565995716448e-5,26.246,5.313787242138402e-7
H16_A2981,0.25,1.1594597298314098e-7,53.362,2.1728191031659416e-9
H16_A2980,0.25,2.074279179007488e-4,35.558,5.833509137205377e-6
H16_A2979,0.25,9.464163789373976e-5,26.842,3.5258787681148857e-6
H16_A2978,0.25,3.1259591889160006e-4,61.857,5.053525371285385e-6
H16_A2977,0.25,1.999468934383352e-5,24.398,8.195216552108173e-7
H16_A2975,0.25,3.0439227556453377e-5,18.329,1.660714035487663e-6
H16_A2974,0.25,2.0526669529948778e-4,11.885,1.72710723853166e-5
H16_A2973,0.25,4.2308201923094255e-5,11.709,3.6133061681692936e-6
H16_A2972,0.25,1.1722146161202518e-4,67.042,1.748477993079341e-6
H16_A2970,0.25,1.0895645557325899e-6,29.855,3.649521204932473e-8
H16_A2969,0.25,1.1247426428234499e-4,23.115,4.86585612296539e-6
H16_A2967,0.25,6.02005584551009e-6,28.277,2.1289584628885983e-7
H16_A2965,0.25,1.8419728462978172e-5,32.815,5.613203858899337e-7
H16_A2964,0.25,1.9832427926080063e-6,35.519,5.583611004273787e-8
H16_A2963,0.25,1.834544874665595e-7,33.665,5.449412964995084e-9
H16_A2962,0.25,1.5047354826127022e-5,26.106,5.76394500349614e-7
H16_A2961,0.25,2.454045795013431e-5,53.683,4.571364854820765e-7
H16_A2960,0.25,9.967924084362077e-7,43.347,2.2995649259146137e-8
H16_A2958,0.25,6.954209506514593e-6,33.731,2.061667162703327e-7
H16_A2957,0.25,2.4566908807156268e-5,7.381,3.328398429366789e-6
H16_A2956,0.25,2.214291127141143e-6,66.492,3.3301617144034515e-8
H16_A2955,0.25,1.7919065929315896e-5,144.716,1.238222859208097e-7
H16_A2954,0.25,1.7374579815984013e-5,20.222,8.591919600427265e-7
H16_A2953,0.25,2.458957840326381e-5,34.078,7.215675334017198e-7
H16_A2952,0.25,6.727499167184186e-6,37.579,1.7902283634966834e-7
H16_A2950,0.25,2.4214339685567905e-5,33.096,7.316394635474953e-7
H16_A2949,0.25,9.195475382004631e-7,60.326,1.5242972154634206e-8
H16_A2948,0.25,1.3234667743725252e-7,28.917,4.576777585408324e-9
H16_A2946,0.25,2.473496490589093e-5,117.298,2.108728614800843e-7
H16_A2944,0.25,1.3595631146662564e-4,21.668,6.274520558732954e-6
H16_A2943,0.25,2.3568276457459276e-4,38.317,6.15086683651102e-6
H16_A2942,0.25,1.995400662516899e-5,18.022,1.1072026759055039e-6
H16_A2940,0.25,4.21760144865508e-5,76.125,5.540363150942634e-7
H16_A2939,0.25,1.663153818699748e-4,23.192,7.171239301051e-6
H16_A2937,0.25,4.5885656911485675e-4,112.008,4.0966410355943924e-6
H16_A2936,0.25,4.603500065282897e-5,23.532,1.9562723377880745e-6
H16_A2935,0.25,2.202298465445844e-6,8.785,2.506884991970227e-7
H16_A2934,0.25,2.5562239586858875e-6,44.138,5.791435857279187e-8
H16_A2933,0.25,3.0019795999357673e-6,12.838,2.3383545723132633e-7
H16_A2932,0.25,2.1410331640155974e-5,30.673,6.980188322027833e-7
H16_A2930,0.25,5.684773353499891e-4,85.504,6.64854668027214e-6
H16_A2929,0.25,1.0566464992750952e-5,15.366,6.876522837922004e-7
H16_A2928,0.25,6.741491341940319e-6,12.985,5.191753055017573e-7
H16_A2927,0.25,1.7344505824454688e-5,60.578,2.8631691083321816e-7
H16_A2926,0.25,1.5688142903636008e-6,22.508,6.970029724380668e-8
H16_A2924,0.25,4.249200929008759e-5,26.606,1.5970837138272416e-6
H16_A2922,0.25,1.4090452055201068e-5,21.941,6.421973499476354e-7
H16_A2921,0.25,3.8926689430915715e-4,112.16,3.4706392145966225e-6
H16_A2920,0.25,1.7416580875471822e-4,35.376,4.9232759145951554e-6
H16_A2919,0.25,1.0815927409839748e-4,74.341,1.454907441363413e-6
H16_A2918,0.25,8.353399243791111e-6,45.351,1.8419437815684574e-7
H16_A2917,0.25,2.9643004922011516e-5,25.959,1.141916288070092e-6
H16_A2916,0.25,1.1025825363630024e-4,20.733,5.3180076996238e-6
H16_A2914,0.25,9.00328360323365e-5,18.961,4.748316862630478e-6
H16_A2912,0.25,2.5103086762306705e-4,47.671,5.265903119780727e-6
H16_A2911,0.25,7.195623733903361e-6,30.155,2.38621248015366e-7
H16_A2910,0.25,3.630539576295851e-5,30.77,1.179895864899529e-6
H16_A2909,0.25,3.086475376689442e-5,39.029,7.908159001484645e-7
H16_A2908,0.25,2.054423926186388e-6,33.751,6.08700164791084e-8
H16_A2907,0.25,1.0981801630395628e-4,31.97,3.435033353267322e-6
H16_A2906,0.25,2.9259225847635544e-5,20.432,1.4320294561293825e-6
H16_A2905,0.25,1.5086130394820102e-4,52.59,2.868630993500685e-6
H16_A2904,0.25,6.365343602070427e-8,29.567,2.1528540609701447e-9
H16_A2903,0.25,4.929632982254264e-5,45.998,1.0717059398787477e-6
H16_A2902,0.25,8.206688403094886e-5,44.454,1.846107977481191e-6
H16_A2901,0.25,4.739567321206953e-5,111.794,4.2395542884295695e-7
H16_A2900,0.25,6.858963342485208e-4,38.843,1.765817095096982e-5
H16_A2899,0.25,8.594006123563274e-5,29.265,2.9366157948277035e-6
H16_A2897,0.25,1.6593757995314663e-5,39.378,4.2139666807137654e-7
H16_A2896,0.25,9.308914914189059e-5,39.809,2.3383945625836014e-6
H16_A2895,0.25,1.1006386186481306e-4,30.803,3.5731539741198277e-6
H16_A2894,0.25,1.781320521867299e-5,36.964,4.819068612345252e-7
H16_A2893,0.25,2.3025175737839581e-4,29.211,7.882364772804622e-6
H16_A2891,0.25,9.087552284737293e-5,49.756,1.8264234031548542e-6
H16_A2890,0.25,3.5655083188812627e-7,71.38,4.9951083200914304e-9
H16_A2889,0.25,3.957891142218803e-5,45.387,8.720318906776838e-7
H16_A2888,0.25,NaN,44.338,0
H16_A2887,0.25,3.3383603577538036e-6,40.673,8.207804582287522e-8
H16_A2886,0.25,3.685799835307021e-5,47.976,7.682590952365809e-7
H16_A2885,0.25,7.057370263518328e-4,50.017,1.4109943146366893e-5
H16_A2884,0.25,2.1210244634991364e-5,40.113,5.287623622015647e-7
H16_A2883,0.25,1.6416015985112197e-5,46.354,3.5414453952436027e-7
H16_A2882,0.25,5.9393063856955434e-6,40.068,1.482306675076256e-7
H16_A2881,0.25,1.1009762412640869e-4,46.215,2.382291985857594e-6
H16_A2880,0.25,3.0506148574750324e-5,29.717,1.0265554589881322e-6
H16_A2878,0.25,5.804841773412798e-5,11.769,4.932315212348371e-6
H16_A2877,0.25,6.800576491820702e-4,23.587,2.8831884054015776e-5
H16_A2876,0.25,1.4880477876044125e-4,116.956,1.27231419303363e-6
