locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A3679,0.25,1.4743344929489564e-5,13.034,1.1311450766832565e-6
H16_A3678,0.25,1.8818282283077872e-5,34.892,5.393294245981277e-7
H16_A3677,0.25,3.1475812989499316e-6,17.684,1.779903471471348e-7
H16_A3676,0.25,2.2689604831144765e-4,217.313,1.0440979062985079e-6
H16_A3674,0.25,5.227313436844261e-6,79.812,6.549533199073148e-8
H16_A3673,0.25,8.148402143320579e-5,33.163,2.4570763029040132e-6
H16_A3672,0.25,2.7293875229307544e-5,22.911,1.1913000405616316e-6
H16_A3671,0.25,1.743978022096927e-5,72.424,2.4080111870332027e-7
H16_A3670,0.25,3.875014796565726e-7,26.096,1.4849075707256765e-8
H16_A3669,0.25,3.541662577387383e-5,6.914,5.122450936342757e-6
H16_A3668,0.25,3.5987411743202204e-6,84.934,4.237103132220572e-8
H16_A3667,0.25,3.823209904593378e-6,15.47,2.4713703326395464e-7
H16_A3666,0.25,1.0000428069944978e-4,33.52,2.9834212619167595e-6
H16_A3665,0.25,1.223969319537405e-6,35.739,3.424744171737891e-8
H16_A3664,0.25,1.7289962406359435e-4,54.353,3.181050246786642e-6
H16_A3663,0.25,5.480647614230825e-6,60.198,9.104368275076955e-8
H16_A3662,0.25,1.3867977178678919e-4,28.724,4.828010436805083e-6
H16_A3661,0.25,2.3112949142782007e-4,26.498,8.722525904891693e-6
H16_A3660,0.25,0.0013348752379932932,43.064,3.099747441002446e-5
H16_A3658,0.25,6.905888740806039e-7,36.39,1.8977435396554103e-8
H16_A3657,0.25,3.2122514792928117e-6,19.044,1.6867525096055514e-7
H16_A3656,0.25,2.6960913478313685e-5,26.286,1.0256757771556602e-6
H16_A3655,0.25,1.3521382479536517e-4,40.977,3.2997492445851374e-6
H16_A3654,0.25,3.759542335944343e-7,37.109,1.013107961934933e-8
H16_A3653,0.25,7.19584423993298e-7,65.93,1.0914370150057606e-8
H16_A3652,0.25,5.904573612766327e-5,26.702,2.2112851519610245e-6
H16_A3651,0.25,4.9429899710668716e-5,33.403,1.479804200540931e-6
H16_A3650,0.25,6.97405084063106e-5,34.737,2.0076721768232895e-6
H16_A3649,0.25,1.0869976407029018e-5,32.034,3.3932622860176745e-7
H16_A3646,0.25,1.4597099173514026e-4,27.999,5.2134358989656865e-6
H16_A3645,0.25,2.859808025551484e-4,32.675,8.7522816390252e-6
H16_A3644,0.25,1.7876136458238832e-6,18.502,9.661731952350467e-8
H16_A3643,0.25,2.3428266636793307e-6,35.035,6.687103364290939e-8
H16_A3642,0.25,4.281013411524665e-6,9.09,4.709585711248256e-7
H16_A3635,0.25,1.079568553622217e-4,15.196,7.104294246000374e-6
H16_A3634,0.25,6.586707308564157e-5,33.504,1.965946546252434e-6
H16_A3632,0.25,3.599448498376406e-5,84.682,4.250547339902702e-7
H16_A3631,0.25,9.953856457412634e-5,141.863,7.016527535307046e-7
H16_A3630,0.25,6.82854070139778e-4,40.385,1.690860641673339e-5
H16_A3629,0.25,2.322040424636443e-4,71.447,3.2500180898238455e-6
H16_A3626,0.25,4.247233145120307e-6,16.637,2.552884020628904e-7
H16_A3625,0.25,4.383050421733465e-6,30.559,1.4342911815613944e-7
H16_A3624,0.25,2.7035289827556382e-5,17.26,1.5663551464401148e-6
H16_A3623,0.25,1.3179507641767225e-4,26.658,4.943922140358326e-6
H16_A3622,0.25,4.530378104716913e-5,48.287,9.382190040211471e-7
H16_A3621,0.25,1.506622810569784e-4,105.26,1.4313346100795973e-6
H16_A3620,0.25,1.0092507512659626e-4,13.021,7.750946557606654e-6
H16_A3617,0.25,3.261766689235176e-5,81.336,4.01023739701384e-7
H16_A3614,0.25,2.7763727031700236e-5,29.512,9.407606069293926e-7
H16_A3612,0.25,NaN,29.888,0
H16_A3611,0.25,3.0899831558376055e-7,16.725,1.847523561038927e-8
H16_A3610,0.25,2.1714734180798299e-4,40.35,5.381594592515067e-6
H16_A3609,0.25,6.039174892524345e-6,31.021,1.9468021316283634e-7
H16_A3606,0.25,1.464806118221389e-4,14.98,9.778412004148124e-6
H16_A3603,0.25,3.410956143720289e-5,31.617,1.0788361146599262e-6
H16_A3602,0.25,2.9046188882667935e-4,51.749,5.612898584063061e-6
H16_A3601,0.25,2.765174443503441e-4,45.103,6.130799378097778e-6
H16_A3600,0.25,7.625057890729177e-5,31.592,2.4136040423933834e-6
H16_A3599,0.25,3.1379062805493864e-5,29.262,1.0723485341225434e-6
H16_A3598,0.25,8.643528885989262e-6,65.058,1.3285881653277478e-7
H16_A3596,0.25,5.713941003689759e-5,33.683,1.6963871993853752e-6
H16_A3594,0.25,1.0877745207105147e-4,29.737,3.657983390088155e-6
H16_A3593,0.25,1.5175777641929775e-4,27.494,5.5196688884592186e-6
H16_A3592,0.25,1.4516089371709523e-4,27.378,5.3020999969718475e-6
H16_A3591,0.25,2.4051048701519587e-4,25.21,9.5402811192065e-6
H16_A3590,0.25,3.484700480678457e-7,48.673,7.159411749180155e-9
H16_A3589,0.25,3.5264448729863136e-5,44.382,7.945664623014541e-7
H16_A3588,0.25,2.2446090988221946e-4,45.268,4.958489658969237e-6
H16_A3587,0.25,6.326416721755759e-6,10.389,6.089533854803888e-7
H16_A3586,0.25,1.6365367294042857e-4,20.874,7.840072479660275e-6
H16_A3585,0.25,1.3478782493522734e-4,13.053,1.0326195122594601e-5
H16_A3583,0.25,4.6781540483363675e-6,23.409,1.998442500036895e-7
H16_A3582,0.25,1.075728130852446e-4,23.937,4.493997288099787e-6
H16_A3581,0.25,4.295825591304945e-6,27.092,1.585643581612633e-7
H16_A3580,0.25,5.906469167301072e-5,31.034,1.9032252263005322e-6
H16_A3578,0.25,4.662239168301856e-5,20.356,2.290351330468587e-6
H16_A3577,0.25,1.0763667600782586e-4,29.472,3.6521673455424085e-6
H16_A3576,0.25,1.227743119573848e-4,11.72,1.0475623887148875e-5
H16_A3575,0.25,1.1329697883000577e-4,44.815,2.528103956934191e-6
H16_A3574,0.25,4.493331296864888e-6,31.082,1.445637763613953e-7
H16_A3573,0.25,6.134653046848575e-6,15.424,3.977342483693319e-7
H16_A3571,0.25,1.3924160734338608e-6,36.334,3.832267499955581e-8
H16_A3570,0.25,1.3553921510198053e-4,11.089,1.2222852836322529e-5
H16_A3569,0.25,4.658200194683974e-5,15.571,2.99158704944061e-6
H16_A3568,0.25,7.941869143008789e-5,11.247,7.0613222574987e-6
H16_A3567,0.25,1.9554267067173334e-5,15.526,1.2594529864210572e-6
H16_A3566,0.25,1.7890084430137855e-4,30.111,5.941378376718759e-6
H16_A3565,0.25,9.747138141614794e-5,23.765,4.101467764197262e-6
H16_A3564,0.25,9.029620000209288e-5,18.097,4.9895673317175705e-6
H16_A3563,0.25,1.787956186900822e-4,62.353,2.867474198355848e-6
H16_A3561,0.25,3.7117371337546165e-5,22.828,1.6259580925856915e-6
H16_A3560,0.25,3.7187190256894026e-6,9.071,4.0995689843340344e-7
H16_A3559,0.25,3.678438792658891e-7,33.998,1.0819574071000914e-8
H16_A3558,0.25,2.9839787061113613e-5,23.373,1.2766776648745823e-6
H16_A3557,0.25,1.1101601704112262e-4,13.52,8.21124386398836e-6
H16_A3554,0.25,2.245635204277433e-5,31.196,7.198471612634417e-7
H16_A3553,0.25,2.6607529084396705e-6,39.437,6.746844101832468e-8
H16_A3552,0.25,6.012292944723313e-7,45.991,1.3072759767613909e-8
H16_A3551,0.25,1.283196438861696e-5,14.653,8.757226771730676e-7
H16_A3550,0.25,6.636179512728096e-6,12.891,5.147916773507173e-7
H16_A3549,0.25,1.9550371262362715e-5,15.705,1.2448501281351618e-6
H16_A3548,0.25,2.3914031844646503e-5,23.099,1.0352842912960087e-6
H16_A3547,0.25,5.9624683306862675e-5,131.278,4.5418640828518616e-7
H16_A3546,0.25,8.323193837290935e-5,44.872,1.8548747185975519e-6
H16_A3545,0.25,9.488022541243127e-7,43.787,2.166858323530529e-8
H16_A3544,0.25,6.485693188647447e-5,56.133,1.1554153864299873e-6
H16_A3543,0.25,4.195986831646741e-5,84.242,4.980872761385937e-7
H16_A3542,0.25,6.730691554764021e-6,28.43,2.3674609759986003e-7
H16_A3541,0.25,4.474911510120349e-6,21.737,2.058661043437617e-7
H16_A3540,0.25,1.571223213922507e-6,50.627,3.103528184412482e-8
H16_A3539,0.25,9.833649423213493e-6,37.87,2.5966858788522556e-7
H16_A3538,0.25,4.555686129699295e-6,25.285,1.801734676566856e-7
H16_A3535,0.25,3.5345109871355145e-5,16.988,2.080592763795335e-6
H16_A3534,0.25,1.0214403646730067e-5,16.45,6.209363918984843e-7
H16_A3533,0.25,5.0798570842093766e-5,43.953,1.1557475221735437e-6
H16_A3531,0.25,2.819727353970107e-6,21.181,1.331253176889716e-7
H16_A3530,0.25,1.0472077957037113e-4,18.198,5.754521352366806e-6
H16_A3529,0.25,2.4925010961864953e-5,25.798,9.66160592366267e-7
H16_A3528,0.25,2.4925426495834952e-5,18.845,1.3226546296542825e-6
H16_A3527,0.25,2.062436906662172e-5,65.276,3.1595638621578715e-7
H16_A3526,0.25,2.552177938884759e-5,23.178,1.1011208641318316e-6
H16_A3525,0.25,2.7659297956680905e-5,26.555,1.0415853118689854e-6
H16_A3524,0.25,6.054824985424307e-6,39.768,1.5225369607283008e-7
H16_A3522,0.25,4.112089517041001e-5,31.01,1.3260527304227672e-6
H16_A3520,0.25,1.4515607931678759e-8,37.674,3.8529510887292985e-10
H16_A3519,0.25,1.9311719035212824e-4,16.135,1.1968837332019103e-5
H16_A3518,0.25,3.050283422648614e-5,10.125,3.012625602615915e-6
H16_A3517,0.25,5.791596760654836e-5,73.31,7.900145629047656e-7
H16_A3515,0.25,6.948397365863538e-6,14.507,4.789685921185317e-7
H16_A3514,0.25,6.645226157441785e-5,61.091,1.0877586154166385e-6
H16_A3502,0.25,4.7280745319260367e-4,22.07,2.1423083515750052e-5
H16_A3495,0.25,1.724345351377234e-5,67.686,2.54756574679732e-7
H16_A3492,0.25,0.006423192347863933,77.385,8.300306710427e-5
H16_A3488,0.25,1.9224519418027224e-4,44.679,4.30280879563715e-6
H16_A3487,0.25,1.6615866874628937e-5,27.381,6.06839300048535e-7
H16_A3486,0.25,4.8424141739464034e-5,45.29,1.0692016281621558e-6
H16_A3485,0.25,2.886381571179095e-6,17.238,1.6744294994657705e-7
H16_A3464,0.25,3.0460467683292387e-6,48.348,6.30025392638628e-8
H16_A3455,0.25,1.9952732187074898e-7,66.288,3.010006665923681e-9
H16_A3454,0.25,6.050788242901015e-6,45.226,1.3379003765314233e-7
H16_A3453,0.25,4.222042453816712e-4,36.576,1.154320443410081e-5
H16_A3451,0.25,1.293138239855442e-4,22.625,5.715528131957755e-6
H16_A3450,0.25,5.10630861618578e-6,79.483,6.424403477706905e-8
H16_A3448,0.25,2.604209321479864e-5,14.892,1.7487304065806234e-6
H16_A3446,0.25,7.335121749947941e-6,29.922,2.4514142603930023e-7
H16_A3445,0.25,7.514550726680938e-6,37.412,2.0085936936493472e-7
H16_A3444,0.25,7.438667619246533e-6,26.291,2.8293589514459446e-7
H16_A3443,0.25,3.587206044719303e-4,45.238,7.929630055969103e-6
H16_A3441,0.25,5.5843083671467724e-5,84.233,6.62959691231082e-7
H16_A3440,0.25,2.1660761156079653e-4,37.199,5.8229417877038774e-6
H16_A3439,0.25,9.258597927505235e-5,23.64,3.916496585239101e-6
H16_A3438,0.25,2.951420064601814e-5,24.476,1.205842484311903e-6
H16_A3437,0.25,8.570630010588838e-6,20.36,4.209543227204734e-7
H16_A3436,0.25,3.1104734687868106e-4,76.321,4.075514561898836e-6
H16_A3435,0.25,2.9303159514914e-5,24.972,1.1734406341067595e-6
H16_A3433,0.25,9.178515423650248e-5,42.649,2.152105658667319e-6
H16_A3432,0.25,2.489588416993359e-5,27.08,9.193457965263511e-7
H16_A3431,0.25,9.625296410004477e-4,175.141,5.495741379805115e-6
H16_A3430,0.25,8.750407073931345e-4,53.373,1.6394819616531477e-5
H16_A3428,0.25,8.102675546028427e-6,36.059,2.2470605247035213e-7
H16_A3427,0.25,6.690513223181542e-5,29.198,2.2914285989388115e-6
H16_A3425,0.25,6.318642570301748e-6,17.8,3.549799196798735e-7
H16_A3424,0.25,7.316500395347273e-6,35.663,2.0515661597025694e-7
H16_A3423,0.25,7.861474632115433e-5,22.999,3.418181065313898e-6
H16_A3422,0.25,5.080198062928299e-6,15.244,3.3325886007139196e-7
H16_A3421,0.25,2.602926722900378e-4,35.128,7.4098346700648424e-6
H16_A3419,0.25,6.46626753924188e-5,9.262,6.9815024176656025e-6
H16_A3416,0.25,4.774054604791936e-4,47.806,9.986308423193606e-6
H16_A3415,0.25,6.694282801892333e-4,39.681,1.6870247226361063e-5
H16_A3412,0.25,1.9288008524260598e-4,22.504,8.570924513091272e-6
H16_A3407,0.25,2.438852698689816e-6,14.871,1.6400058494316562e-7
H16_A3406,0.25,1.7495333381444153e-5,12.826,1.364052189415574e-6
H16_A3403,0.25,1.7283046141598592e-5,29.432,5.872195617558641e-7
H16_A3402,0.25,1.9557077124892331e-4,41.289,4.736631336407356e-6
H16_A3401,0.25,4.554502335765151e-5,41.781,1.0900893553924394e-6
H16_A3400,0.25,3.7430415243097285e-5,26.718,1.4009437548879888e-6
H16_A3398,0.25,3.588632448589405e-4,21.791,1.6468415623832797e-5
H16_A3397,0.25,1.791180124502445e-5,52.746,3.395859637702281e-7
H16_A3396,0.25,8.079632889865742e-5,27.642,2.9229552455921213e-6
H16_A3395,0.25,6.936866510357311e-4,23.79,2.9158749518105554e-5
H16_A3394,0.25,4.2577476636569754e-5,17.644,2.413141954010981e-6
H16_A3391,0.25,3.3172125935363735e-4,69.152,4.79698720721942e-6
H16_A3390,0.25,1.6227859137713045e-5,31.219,5.198071410907794e-7
H16_A3389,0.25,1.689488981299389e-5,28.679,5.891031700196621e-7
H16_A3387,0.25,1.817691848688616e-6,28.792,6.313183692305557e-8
H16_A3386,0.25,2.460196917820747e-5,50.675,4.854853315877153e-7
H16_A3385,0.25,2.6631391888761e-5,35.395,7.524054778573528e-7
H16_A3384,0.25,1.0662720503953445e-5,14.704,7.251578144690863e-7
H16_A3383,0.25,5.4147471341580656e-5,16.078,3.3677989390210634e-6
H16_A3382,0.25,9.802402114947174e-6,9.498,1.0320490750628736e-6
H16_A3381,0.25,4.278043984411022e-7,15.259,2.8036201483786764e-8
H16_A3380,0.25,1.1949831114209477e-4,49.875,2.395956113124707e-6
H16_A3378,0.25,1.5302583287811067e-5,40.239,3.802923354907196e-7
H16_A3377,0.25,8.692975978503011e-6,42.472,2.0467545626537512e-7
H16_A3376,0.25,3.821326789742532e-5,32.792,1.165322880502114e-6
H16_A3375,0.25,8.247581263391205e-6,34.315,2.403491552787762e-7
H16_A3374,0.25,5.741853664422672e-6,17.708,3.2425195755718723e-7
H16_A3373,0.25,5.624343865276611e-7,40.048,1.404400685496557e-8
H16_A3372,0.25,7.061514986037717e-7,21.438,3.2939243334442194e-8
H16_A3371,0.25,4.2463685959664004e-6,82.215,5.164956025015387e-8
H16_A3370,0.25,NaN,18.005,0
H16_A3369,0.25,8.724477416531178e-7,30.915,2.8220855301734363e-8
H16_A3368,0.25,1.9935204986117217e-5,32.817,6.074657947441027e-7
H16_A3366,0.25,3.288704336480345e-5,52.027,6.321149281104707e-7
H16_A3365,0.25,4.404289971754373e-5,35.019,1.2576858196277371e-6
H16_A3364,0.25,2.4150767610366645e-5,34.038,7.095236973490407e-7
H16_A3363,0.25,9.28455662725701e-6,32.008,2.900698771324984e-7
H16_A3362,0.25,1.1252173445974808e-7,19.889,5.657485769005384e-9
H16_A3361,0.25,1.852814082981159e-5,8.36,2.216284788254975e-6
H16_A3360,0.25,3.11563021931514e-4,61.91,5.032515295291779e-6
H16_A3359,0.25,5.641767510698887e-7,40.935,1.37822584846681e-8
H16_A3358,0.25,3.109281393171578e-5,84.305,3.688134029027434e-7
H16_A3357,0.25,5.376478467649331e-5,43.249,1.2431451519455552e-6
H16_A3356,0.25,2.1621330547935914e-6,113.87,1.8987732104975773e-8
H16_A3355,0.25,9.079779723272988e-7,51.239,1.7720446775450318e-8
H16_A3352,0.25,1.5245592935502342e-5,33.849,4.504000985406464e-7
H16_A3351,0.25,2.3923781003050187e-5,54.927,4.355559379367194e-7
H16_A3350,0.25,9.160964819871459e-5,34.868,2.627327297198422e-6
H16_A3349,0.25,9.622047387827616e-5,25.037,3.84313112107186e-6
H16_A3348,0.25,1.6701079236037205e-4,28.029,5.958499852309111e-6
H16_A3346,0.25,2.4929574487323267e-5,42.079,5.924469328482918e-7
H16_A3345,0.25,2.2025726236832864e-5,53.123,4.146175147644686e-7
H16_A3344,0.25,1.0792135678310607e-5,21.808,4.948704914852627e-7
H16_A3343,0.25,1.4655450564539366e-4,13.628,1.0753926155370828e-5
H16_A3342,0.25,2.0461340549610937e-4,29.594,6.914016540383502e-6
H16_A3341,0.25,1.5749650258621814e-5,10.308,1.5279055353727022e-6
H16_A3340,0.25,9.784938695480082e-5,39.471,2.479019709528535e-6
H16_A3337,0.25,1.0118742601829626e-4,29.363,3.4460860953681933e-6
H16_A3336,0.25,3.5859193834171726e-6,36.286,9.882377179675833e-8
H16_A3334,0.25,4.309711423471536e-5,18.133,2.376722783583266e-6
H16_A3333,0.25,5.032933860638369e-4,39.284,1.2811663426938114e-5
H16_A3332,0.25,5.242790510430019e-5,46.139,1.1363034548711544e-6
H16_A3331,0.25,6.426534043732889e-5,27.419,2.343825100745063e-6
H16_A3330,0.25,2.307474243649235e-4,34.878,6.615844496958641e-6
H16_A3329,0.25,5.6611064097810925e-5,67.251,8.417876923437708e-7
H16_A3327,0.25,3.0134072669016773e-5,48.119,6.262406257199188e-7
H16_A3326,0.25,2.246860203431569e-6,64.098,3.505351498379933e-8
H16_A3324,0.25,5.282958752178181e-4,27.447,1.9247854964761833e-5
H16_A3323,0.25,1.7350383219730243e-5,22.209,7.812320779742555e-7
H16_A3320,0.25,1.2629320186176806e-4,20.833,6.062170684095813e-6
H16_A3319,0.25,4.381185427868393e-4,56.161,7.801117194972299e-6
H16_A3318,0.25,5.5404724864057355e-5,26.461,2.0938258139925686e-6
H16_A3317,0.25,8.763778401235475e-5,25.2,3.4776898417601092e-6
H16_A3316,0.25,1.1684833209277269e-4,13.845,8.43974951916018e-6
H16_A3314,0.25,1.0485835679298588e-4,40.772,2.5718227409247986e-6
H16_A3313,0.25,1.4734569345014578e-4,47.919,3.07489082514547e-6
H16_A3312,0.25,7.434908284041387e-6,15.899,4.6763370551867327e-7
H16_A3311,0.25,5.853476303270493e-6,28.94,2.0226248456359687e-7
H16_A3310,0.25,2.6860452289622513e-5,28.078,9.56636950267915e-7
H16_A3309,0.25,5.12438042319044e-7,24.334,2.1058520683777593e-8
H16_A3308,0.25,8.164776466095154e-6,29.411,2.7760961769729536e-7
H16_A3307,0.25,4.763502113410004e-4,27.786,1.7143533122471765e-5
H16_A3300,0.25,3.822263760700295e-6,38.519,9.923060725097471e-8
H16_A3299,0.25,2.7687017596662096e-4,43.003,6.438392111402017e-6
H16_A3298,0.25,3.7908295861300564e-4,58.443,6.486370628013716e-6
H16_A3297,0.25,NaN,35.59,0
H16_A3295,0.25,6.12908841583322e-5,35.935,1.7056041229534495e-6
H16_A3294,0.25,8.756121067112763e-5,38.948,2.248156790364785e-6
H16_A3293,0.25,1.2435762308793126e-4,42.813,2.904669681824008e-6
H16_A3292,0.25,1.374610470782259e-4,75.891,1.8112957673271653e-6
H16_A3291,0.25,5.038326039582005e-6,42.001,1.1995728767367455e-7
H16_A3290,0.25,5.237761839230352e-6,115.551,4.5328572138971985e-8
H16_A3289,0.25,5.406889076976979e-7,24.684,2.190442828138462e-8
H16_A3288,0.25,2.2878219600102232e-4,61.075,3.745922161293857e-6
H16_A3287,0.25,1.1105927266860642e-6,15.189,7.311822547146382e-8
H16_A3286,0.25,1.534186629454847e-5,18.652,8.225319694696799e-7
H16_A3285,0.25,1.0130888917502453e-4,34.686,2.9207429272624267e-6
H16_A3284,0.25,4.1474046640813454e-5,40.165,1.0325917251540757e-6
H16_A3282,0.25,1.2429945081770164e-5,14.312,8.684981191846119e-7
H16_A3279,0.25,2.0418516029374094e-5,65.439,3.1202365606708685e-7
H16_A3278,0.25,9.974784353997033e-5,54.294,1.8371798640728319e-6
H16_A3277,0.25,1.8321127913359904e-4,48.403,3.7851223918682524e-6
H16_A3275,0.25,2.1929607279001247e-4,52.729,4.1589272087468464e-6
H16_A3274,0.25,3.848502054479635e-7,45.038,8.545011000665293e-9
H16_A3270,0.25,7.988368403274045e-6,33.214,2.4051208536382386e-7
H16_A3269,0.25,5.200930786214582e-4,44.319,1.173521691873594e-5
H16_A3268,0.25,4.199980945172391e-4,41.55,1.0108257389103226e-5
H16_A3267,0.25,8.698175593270388e-5,17.786,4.8904619325707795e-6
H16_A3265,0.25,1.0824932147401894e-5,18.131,5.970399948928297e-7
H16_A3263,0.25,5.941997623539728e-4,42.719,1.3909496063905355e-5
H16_A3262,0.25,3.1264896272001894e-4,33.881,9.227855220330538e-6
H16_A3261,0.25,2.373223483027548e-5,16.362,1.4504482844563919e-6
H16_A3258,0.25,5.881457137850507e-4,22.479,2.6164229449043582e-5
H16_A3256,0.25,2.1301628925929566e-5,46.404,4.590472572607871e-7
H16_A3255,0.25,9.32042692034292e-5,63.385,1.4704467808381982e-6
H16_A3253,0.25,3.3435788846797614e-4,35.705,9.36445563556858e-6
H16_A3248,0.25,2.703556276676732e-5,20.697,1.3062551464834189e-6
H16_A3245,0.25,2.617149069426767e-6,26.929,9.718701286444973e-8
H16_A3244,0.25,3.4037897465754076e-5,31.774,1.071249998922203e-6
H16_A3243,0.25,4.0074246384037134e-6,21.808,1.8375938363920183e-7
H16_A3242,0.25,1.6131888392323615e-4,20.035,8.051853452619722e-6
H16_A3241,0.25,4.2124389033333843e-4,50.238,8.384965371498437e-6
H16_A3239,0.25,4.3348747572352914e-7,10.892,3.979870324307098e-8
H16_A3238,0.25,1.073296728648544e-5,76.66,1.400074000324216e-7
H16_A3237,0.25,6.693614884075845e-5,59.548,1.124070478282368e-6
H16_A3236,0.25,3.928529760402625e-6,22.398,1.7539645327273084e-7
H16_A3235,0.25,5.699365349871426e-4,107.916,5.281297814848054e-6
H16_A3234,0.25,2.61573655367664e-4,45.051,5.806167573808884e-6
H16_A3233,0.25,1.059213448851925e-4,38.343,2.7624688961529484e-6
H16_A3232,0.25,3.276643512564699e-8,29.689,1.1036557353109566e-9
H16_A3231,0.25,1.1780416257596387e-4,92.704,1.2707559822225996e-6
H16_A3230,0.25,3.2310074689118844e-6,18.64,1.7333731056394228e-7
H16_A3229,0.25,3.2665716858045946e-5,28.549,1.1441982856858714e-6
H16_A3225,0.25,1.0591114026096005e-6,62.234,1.7018211951820556e-8
H16_A3223,0.25,1.2571426187296634e-5,57.862,2.1726566982296906e-7
H16_A3222,0.25,2.8278685707874866e-5,36.218,7.807909246196606e-7
H16_A3220,0.25,8.288739316741725e-6,31.089,2.6661324959766233e-7
H16_A3218,0.25,1.7555652828701403e-5,25.07,7.002653701117433e-7
H16_A3217,0.25,3.3927685535588127e-6,43.603,7.781043858355647e-8
H16_A3215,0.25,NaN,25.273,0
H16_A3214,0.25,5.96507565765766e-5,19.675,3.031804654463868e-6
H16_A3213,0.25,2.3714839926717208e-5,19.761,1.2000829880429739e-6
H16_A3210,0.25,3.5534424194991215e-5,20.758,1.7118423834180177e-6
H16_A3209,0.25,1.3326296920791572e-6,14.131,9.430540599243913e-8
H16_A3204,0.25,1.0288242876224614e-5,34.835,2.953421236177584e-7
H16_A3203,0.25,1.0228311947163336e-5,33.719,3.033397178790396e-7
H16_A3202,0.25,3.646780019063243e-5,44.374,8.218281018306313e-7
H16_A3201,0.25,2.1177358525502124e-5,28.555,7.416339879356373e-7
H16_A3199,0.25,9.078158185029329e-7,28.556,3.1790720636746496e-8
H16_A3197,0.25,1.7064979705917176e-5,18.584,9.182619299352763e-7
H16_A3196,0.25,4.469281103240727e-6,23.793,1.8784016741229468e-7
H16_A3195,0.25,4.716274651832992e-6,38.702,1.2186126432310973e-7
H16_A3194,0.25,3.207216701679966e-6,28.344,1.1315328470505101e-7
H16_A3193,0.25,1.6385839246918167e-6,35.337,4.637020473418278e-8
H16_A3192,0.25,2.4937527165798023e-6,32.746,7.615442242044225e-8
H16_A3191,0.25,7.718770117410282e-5,34.931,2.209719194243017e-6
H16_A3190,0.25,2.077066661417368e-5,16.64,1.248237176332553e-6
H16_A3188,0.25,4.025190619744805e-5,19.929,2.0197654773168777e-6
H16_A3187,0.25,NaN,14.879,0
H16_A3186,0.25,6.136037275337483e-5,30.885,1.98673701646025e-6
H16_A3184,0.25,1.2334579813730598e-7,14.471,8.523654076242552e-9
H16_A3183,0.25,1.1381551287471553e-6,31.058,3.664611786809052e-8
H16_A3182,0.25,2.4894892028208392e-5,75.116,3.3141929852772236e-7
H16_A3181,0.25,4.291751501126183e-5,16.629,2.580883697832812e-6
H16_A3180,0.25,5.494227257268614e-7,9.336,5.884990635463382e-8
H16_A3178,0.25,1.040353963074945e-5,18.567,5.603242112753515e-7
H16_A3177,0.25,1.805582452600945e-5,15.386,1.1735229771226731e-6
H16_A3176,0.25,3.5986631788238694e-4,34.218,1.051687175996221e-5
H16_A3175,0.25,8.348526544866856e-4,17.258,4.837482063313743e-5
H16_A3174,0.25,2.1940221726311688e-6,52.196,4.203429712298201e-8
H16_A3172,0.25,4.564967271627404e-4,50.06,9.118991753151028e-6
H16_A3171,0.25,2.5780418090284645e-4,15.952,1.616124504155256e-5
H16_A3170,0.25,3.993950780023243e-6,17.94,2.2262824860776162e-7
H16_A3169,0.25,4.6246921691638673e-7,17.4,2.6578690627378547e-8
H16_A3168,0.25,1.5850986338211714e-5,25.078,6.320674032303898e-7
H16_A3167,0.25,2.2120883107618002e-4,49.347,4.482720957224958e-6
H16_A3166,0.25,5.1741889737409655e-5,22.193,2.3314508961118213e-6
H16_A3164,0.25,3.8923048641257337e-4,25.72,1.513337816534111e-5
H16_A3163,0.25,1.0788702065161637e-4,76.905,1.402860940792099e-6
H16_A3162,0.25,3.1994823587925685e-6,34.639,9.23664759026695e-8
H16_A3159,0.25,1.2725436102144706e-5,36.883,3.450217200917687e-7
H16_A3158,0.25,2.0683548821050634e-6,32.384,6.386965421520082e-8
H16_A3156,0.25,2.0305465016546387e-5,17.399,1.1670478197911596e-6
H16_A3155,0.25,1.74726663776959e-7,20.71,8.436825870447077e-9
H16_A3154,0.25,1.6655612108536124e-4,40.304,4.13249605710007e-6
H16_A3153,0.25,0.0015518183323236109,84.119,1.8447893250319318e-5
H16_A3151,0.25,6.715982398883429e-5,22.492,2.9859427346983053e-6
H16_A3150,0.25,3.395230870921952e-4,18.947,1.791962247808071e-5
H16_A3149,0.25,3.875566560461267e-5,26.286,1.4743842959983515e-6
H16_A3148,0.25,1.1385020274615393e-5,15.547,7.322969238190901e-7
H16_A3147,0.25,6.306192351730955e-4,73.117,8.624796356156509e-6
H16_A3146,0.25,0.0032668749116215715,35.789,9.128153655093944e-5
H16_A3145,0.25,3.120855060246449e-5,21.687,1.4390441555984918e-6
H16_A3144,0.25,4.0415933845368945e-5,37.11,1.0890847169326041e-6
H16_A3143,0.25,8.397887484284377e-5,16.459,5.102307238765646e-6
H16_A3142,0.25,4.066684155943753e-5,22.215,1.830602816089918e-6
H16_A3139,0.25,4.622549746379867e-4,149.048,3.101383276783229e-6
H16_A3138,0.25,1.155355485197001e-5,19.215,6.012779001805886e-7
H16_A3137,0.25,4.520373340991032e-5,38.39,1.1774871948400708e-6
H16_A3134,0.25,1.9004767479646018e-4,21.544,8.821373690886567e-6
H16_A3133,0.25,9.49689864333515e-5,46.478,2.043310521824336e-6
