locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_A3550,0.25,6.3434068871665625e-6,12.891,4.920802798205386e-7
H16_A3549,0.25,1.8687854883140832e-5,15.705,1.1899302695409636e-6
H16_A3548,0.25,2.285900102797092e-5,23.099,9.89609984327067e-7
H16_A3547,0.25,5.699418257273638e-5,131.278,4.3414877262554564e-7
H16_A3546,0.25,7.955994109175158e-5,44.872,1.7730420104241303e-6
H16_A3545,0.25,9.0694333114824e-7,43.787,2.071261632786535e-8
H16_A3544,0.25,6.199559665618883e-5,56.133,1.104441178205135e-6
H16_A3543,0.25,4.010869765544678e-5,84.242,4.761128374854204e-7
H16_A3542,0.25,6.433749280289137e-6,28.43,2.263014168233956e-7
H16_A3541,0.25,4.2774889434973925e-6,21.737,1.9678377621094872e-7
H16_A3540,0.25,1.5019045427200436e-6,50.627,2.9666078233354603e-8
H16_A3539,0.25,9.399811948659956e-6,37.87,2.482126207726421e-7
H16_A3538,0.25,4.354699976918444e-6,25.285,1.7222463820124357e-7
H16_A3535,0.25,3.378576678879536e-5,16.988,1.9888019065690696e-6
H16_A3534,0.25,9.76376819172727e-6,16.45,5.935421393147277e-7
H16_A3533,0.25,4.855745742258962e-5,43.953,1.1047586609011814e-6
H16_A3531,0.25,2.6953276177655433e-6,21.181,1.2725214190857576e-7
H16_A3530,0.25,1.0010074517756064e-4,18.198,5.500645410350623e-6
H16_A3529,0.25,2.3825378125312088e-5,25.798,9.23535860350108e-7
H16_A3528,0.25,2.3825775326901056e-5,18.845,1.2643022195224758e-6
H16_A3527,0.25,1.9714470431329584e-5,65.276,3.020171338827377e-7
H16_A3526,0.25,2.4395818533457254e-5,23.178,1.0525420024789565e-6
H16_A3525,0.25,2.6439034811533216e-5,26.555,9.956330186982948e-7
H16_A3524,0.25,5.787700353714411e-6,39.768,1.4553662124608757e-7
H16_A3522,0.25,3.930673803053898e-5,31.01,1.2675504040805861e-6
H16_A3520,0.25,1.3875213464104695e-8,37.674,3.682967952461829e-10
H16_A3519,0.25,1.845973143071814e-4,16.135,1.1440800390900612e-5
H16_A3518,0.25,2.915712095178822e-5,10.125,2.8797156495593302e-6
H16_A3517,0.25,5.53608513886124e-5,73.31,7.551609792472023e-7
H16_A3515,0.25,6.641850423251911e-6,14.507,4.578376248191846e-7
H16_A3514,0.25,6.352054415201705e-5,61.091,1.0397692647364923e-6
H16_A3502,0.25,4.5194830084587114e-4,22.07,2.047794747829049e-5
H16_A3495,0.25,1.64827129175765e-5,67.686,2.435173140320968e-7
H16_A3492,0.25,0.006139816214869935,77.385,7.934116708496396e-5
H16_A3488,0.25,1.8376378855467198e-4,44.679,4.1129789958296285e-6
H16_A3487,0.25,1.5882813924277658e-5,27.381,5.800669779875701e-7
H16_A3486,0.25,4.628778254507591e-5,45.29,1.0220309680961783e-6
H16_A3485,0.25,2.7590412077447235e-6,17.238,1.6005576097834573e-7
H16_A3464,0.25,2.9116623520794193e-6,48.348,6.022301547281003e-8
H16_A3455,0.25,1.90724645905863e-7,66.288,2.877212254191754e-9
H16_A3454,0.25,5.783841702773029e-6,45.226,1.2788753599197428e-7
H16_A3453,0.25,4.0357758749718574e-4,36.576,1.1033945414949304e-5
H16_A3451,0.25,1.2360880233912313e-4,22.625,5.463372479077265e-6
H16_A3450,0.25,4.881030294883467e-6,79.483,6.140973912513955e-8
H16_A3448,0.25,2.489317733767517e-5,14.892,1.6715805357020662e-6
H16_A3446,0.25,7.011513437450237e-6,29.922,2.3432636312580165e-7
H16_A3445,0.25,7.183026429915602e-6,37.412,1.9199792659883466e-7
H16_A3444,0.25,7.1104911066327155e-6,26.291,2.7045342918233294e-7
H16_A3443,0.25,3.428946954511098e-4,45.238,7.579793435852818e-6
H16_A3441,0.25,5.337941821537356e-5,84.233,6.337114695591224e-7
H16_A3440,0.25,2.0705139340370255e-4,37.199,5.5660472970698824e-6
H16_A3439,0.25,8.850130371880003e-5,23.64,3.7437099711844343e-6
H16_A3438,0.25,2.821210355869381e-5,24.476,1.1526435511804956e-6
H16_A3437,0.25,8.192513980709919e-6,20.36,4.023828084828054e-7
H16_A3436,0.25,2.973246698105039e-4,76.321,3.8957124488738865e-6
H16_A3435,0.25,2.8010373065726617e-5,24.972,1.1216711943667554e-6
H16_A3433,0.25,8.773580919665678e-5,42.649,2.0571598207849373e-6
H16_A3432,0.25,2.3797536338907107e-5,27.08,8.787864231501886e-7
H16_A3431,0.25,9.200650980151337e-4,175.141,5.253282201284301e-6
H16_A3430,0.25,8.364359703022609e-4,53.373,1.5671518751096264e-5
H16_A3428,0.25,7.745204566056583e-6,36.059,2.147925501554836e-7
H16_A3427,0.25,6.395343522158828e-5,29.198,2.1903361607503347e-6
H16_A3425,0.25,6.039878927494317e-6,17.8,3.393190408704673e-7
H16_A3424,0.25,6.993713613199599e-6,35.663,1.9610558879509854e-7
H16_A3423,0.25,7.51464486893387e-5,22.999,3.2673789594912256e-6
H16_A3422,0.25,4.856071677799109e-6,15.244,3.1855626330353644e-7
H16_A3421,0.25,2.4880917204194786e-4,35.128,7.0829301993266866e-6
H16_A3419,0.25,6.18099103015768e-5,9.262,6.673494958062707e-6
H16_A3416,0.25,4.563434548698174e-4,47.806,9.545735992758594e-6
H16_A3415,0.25,6.398946795926494e-4,39.681,1.6125971613433368e-5
H16_A3412,0.25,1.8437066971719687e-4,22.504,8.19279549045489e-6
H16_A3407,0.25,2.331256256100559e-6,14.871,1.5676526501920242e-7
H16_A3406,0.25,1.6723480438145145e-5,12.826,1.3038734163531222e-6
H16_A3403,0.25,1.6520558811822185e-5,29.432,5.613128163842818e-7
H16_A3402,0.25,1.8694264898794138e-4,41.289,4.527662306859972e-6
H16_A3401,0.25,4.3535684091872765e-5,41.781,1.0419971779486553e-6
H16_A3400,0.25,3.5779073394137106e-5,26.718,1.3391374127605773e-6
H16_A3398,0.25,3.4303104287986957e-4,21.791,1.5741867875722528e-5
H16_A3397,0.25,1.7121574719508665e-5,52.746,3.246042300744827e-7
H16_A3396,0.25,7.723178497665782e-5,27.642,2.794001337698351e-6
H16_A3395,0.25,6.630828281959193e-4,23.79,2.7872334098189127e-5
H16_A3394,0.25,4.069905854966227e-5,17.644,2.3066798089810855e-6
H16_A3391,0.25,3.1708649791156507e-4,69.152,4.585355418665621e-6
H16_A3390,0.25,1.5511924175755114e-5,31.219,4.968744731014803e-7
H16_A3389,0.25,1.6149527027126514e-5,28.679,5.631133242835006e-7
H16_A3387,0.25,1.737499561246471e-6,28.792,6.034660882350899e-8
H16_A3386,0.25,2.3516588185051256e-5,50.675,4.6406686107649247e-7
H16_A3385,0.25,2.545647754072743e-5,35.395,7.192111185401167e-7
H16_A3384,0.25,1.0192306364073145e-5,14.704,6.931655579483912e-7
H16_A3383,0.25,5.175861231180504e-5,16.078,3.2192195740642518e-6
H16_A3382,0.25,9.369943198111268e-6,9.498,9.865174982218643e-7
H16_A3381,0.25,4.089306749804653e-7,15.259,2.6799310241854992e-8
H16_A3380,0.25,1.1422632682700235e-4,49.875,2.2902521669574405e-6
H16_A3378,0.25,1.4627469319231165e-5,40.239,3.6351473245436427e-7
H16_A3377,0.25,8.309462332392584e-6,42.472,1.956456567242556e-7
H16_A3376,0.25,3.652738843136244e-5,32.792,1.1139115769505502e-6
H16_A3375,0.25,7.883717384123946e-6,34.315,2.297455160753008e-7
H16_A3374,0.25,5.488536590992259e-6,17.708,3.099467241355466e-7
H16_A3373,0.25,5.376211047690879e-7,40.048,1.3424418317246502e-8
H16_A3372,0.25,6.749977560183112e-7,21.438,3.148604142262857e-8
H16_A3371,0.25,4.059028804967882e-6,82.215,4.937090318029414e-8
H16_A3370,0.25,NaN,18.005,NaN
H16_A3369,0.25,8.339574001095979e-7,30.915,2.697581756783432e-8
H16_A3368,0.25,1.90557106484944e-5,32.817,5.806658332112746e-7
H16_A3366,0.25,3.1436144392826826e-5,52.027,6.042275048114792e-7
H16_A3365,0.25,4.209983061235797e-5,35.019,1.2021996805265134e-6
H16_A3364,0.25,2.3085292568732824e-5,34.038,6.782211812895242e-7
H16_A3363,0.25,8.874943834878024e-6,32.008,2.7727267667077054e-7
H16_A3362,0.25,1.0755754029240626e-7,19.889,5.4078908086080876e-09
H16_A3361,0.25,1.7710722852025783e-5,8.36,2.1185075181849023e-6
H16_A3360,0.25,2.9781759449335897e-4,61.91,4.810492561675965e-6
H16_A3359,0.25,5.392866002873936e-7,40.935,1.3174217669168038e-8
H16_A3358,0.25,2.972107214061067e-5,84.305,3.525422233629164e-7
H16_A3357,0.25,5.139280888194213e-5,43.249,1.1883005128891333e-6
H16_A3356,0.25,2.066744831787992e-6,113.87,1.8150038041520962e-8
H16_A3355,0.25,8.679201206069767e-7,51.239,1.6938662358886333e-8
H16_A3352,0.25,1.4572993247171355e-5,33.849,4.305295059579708e-7
H16_A3351,0.25,2.286832007644503e-5,54.927,4.163402347924523e-7
H16_A3350,0.25,8.75680460723007e-5,34.868,2.5114157987926095e-6
H16_A3349,0.25,9.197545297188162e-5,25.037,3.6735812186716308e-6
H16_A3348,0.25,1.5964266916800268e-4,28.029,5.695624858824884e-6
H16_A3346,0.25,2.3829740318764888e-5,42.079,5.663095681638083e-7
H16_A3345,0.25,2.1054003020502002e-5,53.123,3.9632556558368316e-7
H16_A3344,0.25,1.0316012045443962e-5,21.808,4.7303796980208927e-7
H16_A3343,0.25,1.4008886569044982e-4,13.628,1.0279488236751527e-5
H16_A3342,0.25,1.9558634348892806e-4,29.594,6.608986398895995e-6
H16_A3341,0.25,1.5054812747212027e-5,10.308,1.4604979382239064e-06
H16_A3340,0.25,9.353250223620667e-5,39.471,2.3696511929316883e-6
H16_A3337,0.25,9.672327487043025e-5,29.363,3.29405288527842e-6
H16_A3336,0.25,3.4277170576781796e-6,36.286,9.446389951160722e-8
H16_A3334,0.25,4.119577095965439e-5,18.133,2.271867366660475e-6
H16_A3333,0.25,4.8108926609043227e-4,39.284,1.224644298163202e-5
H16_A3332,0.25,5.0114909290875175e-5,46.139,1.0861724200974268e-6
H16_A3331,0.25,6.143010482979967e-5,27.419,2.2404210521827807e-6
H16_A3330,0.25,2.2056739093705922e-4,34.878,6.32396900444576e-6
H16_A3329,0.25,5.411351715231927e-5,67.251,8.046500000344867e-7
H16_A3327,0.25,2.880462828656015e-5,48.119,5.986123628205106e-7
H16_A3326,0.25,2.147734017986059e-6,64.098,3.3507036381572886e-8
H16_A3324,0.25,5.049887042523261e-4,27.447,1.8398684892787048e-5
H16_A3323,0.25,1.6584925136506847e-5,22.209,7.46765956887156e-7
H16_A3320,0.25,1.2072144295610181e-4,20.833,5.794721977444526e-6
H16_A3319,0.25,4.187897835462434e-4,56.161,7.45695025989999e-6
H16_A3318,0.25,5.2960398767113644e-5,26.461,2.0014511457281903e-06
H16_A3317,0.25,8.377141118828028e-5,25.2,3.324262348741281e-6
H16_A3316,0.25,1.1169325861809154e-4,13.845,8.067407628608996e-6
H16_A3314,0.25,1.0023225281682474e-4,40.772,2.458359972942822e-6
H16_A3313,0.25,1.4084514815087466e-4,47.919,2.9392338769772878e-06
H16_A3312,0.25,7.106897624451325e-6,15.899,4.470028067457906e-7
H16_A3311,0.25,5.5952347016556185e-6,28.94,1.9333913965637934e-7
H16_A3310,0.25,2.5675432335668575e-5,28.078,9.144323789325655e-7
H16_A3309,0.25,4.898304816284979e-7,24.334,2.012946830066976e-8
H16_A3308,0.25,7.804565739649779e-6,29.411,2.653621345635911e-7
H16_A3307,0.25,4.553347608406622e-4,27.786,1.63872007788333e-5
H16_A3300,0.25,3.6536344771399884e-6,38.519,9.48527863428435e-8
H16_A3299,0.25,0.00026465531526221123,43.003,6.15434540060487e-6
H16_A3298,0.25,3.6235871043890244e-4,58.443,6.200207217954287e-6
H16_A3297,0.25,NaN,35.59,NaN
H16_A3295,0.25,5.858687456311166e-5,35.935,1.6303568822349146e-6
H16_A3294,0.25,8.369821608269553e-5,38.948,2.1489734025545736e-6
H16_A3293,0.25,1.188712573634637e-4,42.813,2.7765224899788314e-6
H16_A3292,0.25,1.313965891188924e-4,75.891,1.7313856599450844e-6
H16_A3291,0.25,4.816046949600446e-6,42.001,1.1466505439395362e-7
H16_A3290,0.25,5.006684111029013e-6,115.551,4.33287821916644e-8
H16_A3289,0.25,5.1683498529927e-7,24.684,2.0938056445441177e-8
H16_A3288,0.25,2.1868886382450664e-4,61.075,3.5806608894720694e-6
H16_A3287,0.25,1.0615959887440318e-6,15.189,6.989242140654631e-8
H16_A3286,0.25,1.466501925214192e-5,18.652,7.862437943460175e-7
H16_A3285,0.25,9.683937935847933e-5,34.686,2.7918866216479077e-6
H16_A3284,0.25,3.964430928901286e-5,40.165,9.870362078678666e-7
H16_A3282,0.25,1.1881565151692068e-5,14.312,8.301820256911731e-7
H16_A3279,0.25,1.9517699145725237e-5,65.439,2.982579065347154e-7
H16_A3278,0.25,9.534720338379516e-5,54.294,1.7561278112460891e-6
H16_A3277,0.25,1.751284285835873e-4,48.403,3.618131698109359e-6
H16_A3275,0.25,2.096212460492766e-4,52.729,3.975445126008014e-6
H16_A3274,0.25,3.678715199134945e-7,45.038,8.168025221224178e-9
H16_A3270,0.25,7.635940385482543e-6,33.214,2.2990125806836104e-7
H16_A3269,0.25,4.971477957410997e-4,44.319,1.1217486760556415e-5
H16_A3268,0.25,4.0146876681794913e-4,41.55,9.662304857231026e-6
H16_A3267,0.25,8.314432552390812e-5,17.786,4.67470625907501e-6
H16_A3265,0.25,1.0347361611487105e-5,18.131,5.70699995118146e-7
H16_A3263,0.25,5.679850669560034e-4,42.719,1.3295841825791881e-5
H16_A3262,0.25,2.988556261294298e-4,33.881,8.820743960610072e-6
H16_A3261,0.25,2.2685224470116266e-5,16.362,1.3864579189656686e-6
H16_A3258,0.25,5.62198108765122e-4,22.479,2.5009925208644602e-5
H16_A3256,0.25,2.036185117919738e-5,46.404,4.3879517238163477e-7
H16_A3255,0.25,8.909231615033674e-5,63.385,1.4055741287423955e-6
H16_A3253,0.25,3.1960680515321244e-4,35.705,8.951317886940552e-6
H16_A3248,0.25,2.584281735058641e-5,20.697,1.2486262429620917e-6
H16_A3245,0.25,2.5016866104814684e-6,26.929,9.28993505321946e-8
H16_A3244,0.25,3.253622551873551e-5,31.774,1.023988969557988e-6
H16_A3243,0.25,3.830626492591785e-6,21.808,1.7565235200806057e-7
H16_A3242,0.25,1.542018743383875e-4,20.035,7.696624623827676e-6
H16_A3241,0.25,4.026596010539264e-4,50.238,8.01504042863821e-6
H16_A3239,0.25,4.1436302826513813e-7,10.892,3.804287809999432e-8
H16_A3238,0.25,1.0259454023846376e-5,76.66,1.338306029721677e-7
H16_A3237,0.25,6.398308345072498e-5,59.548,1.0744791336522635e-6
H16_A3236,0.25,3.7552122709730976e-6,22.398,1.6765837445187507e-7
H16_A3235,0.25,5.447922760906511e-4,107.916,5.048299381840052e-6
H16_A3234,0.25,2.5003364116026706e-4,45.051,5.550013122023197e-6
H16_A3233,0.25,1.0124834437555165e-4,38.343,2.6405952683814947e-6
H16_A3232,0.25,3.1320857105397855e-8,29.689,1.0549650411060614e-9
H16_A3231,0.25,1.1260692010937722e-4,92.704,1.2146932183010143e-6
H16_A3230,0.25,3.088463021754007e-6,18.64,1.656900762743566e-7
H16_A3229,0.25,3.122458229077921e-5,28.549,1.0937189495526712e-6
H16_A3225,0.25,1.0123858995532947e-6,62.234,1.6267408483357886e-8
H16_A3223,0.25,1.2016804443739428e-5,57.862,2.0768041968372036e-7
H16_A3222,0.25,2.7031096632527446e-5,36.218,7.463442661805579e-7
H16_A3220,0.25,7.92305964100312e-6,31.089,2.548509003507067e-7
H16_A3218,0.25,1.6781138733317515e-5,25.07,6.693713096656368e-7
H16_A3217,0.25,3.2430875879606297e-6,43.603,7.437762511663486e-8
H16_A3215,0.25,NaN,25.273,NaN
H16_A3214,0.25,5.70191055511394e-5,19.675,2.8980485667669327e-6
H16_A3213,0.25,2.26685969887738e-5,19.761,1.1471381503351956e-6
H16_A3210,0.25,3.396672900991807e-5,20.758,1.6363199253260466e-6
H16_A3209,0.25,1.2738372056639004e-6,14.131,9.014487337512563e-8
H16_A3204,0.25,9.83434980815588e-6,34.835,2.8231232404638665e-7
H16_A3203,0.25,9.777062890670835e-6,33.719,2.89957083266729e-7
H16_A3202,0.25,3.485892665281041e-5,44.374,7.855709796910445e-7
H16_A3201,0.25,2.024306329643585e-5,28.555,7.08914841409065e-7
H16_A3199,0.25,8.677651206278035e-7,28.556,3.0388188843948855e-8
H16_A3197,0.25,1.6312112954185538e-5,18.584,8.777503742028378e-7
H16_A3196,0.25,4.272106936921283e-6,23.793,1.7955310120292873e-7
H16_A3195,0.25,4.508203711310948e-6,38.702,1.1648503207356075e-7
H16_A3194,0.25,3.065721847194085e-6,28.344,1.08161228026887e-7
H16_A3193,0.25,1.5662934574260013e-6,35.337,4.432446040767471e-8
H16_A3192,0.25,2.383734214377752e-6,32.746,7.279466849012862e-8
H16_A3191,0.25,7.378236141642181e-5,34.931,2.1122315827322954e-6
H16_A3190,0.25,1.9854313675313076e-5,16.64,1.1931678891414108e-6
H16_A3188,0.25,3.8476086806384166e-5,19.929,1.9306581768470155e-6
H16_A3187,0.25,NaN,14.879,NaN
H16_A3186,0.25,5.8653297484843585e-5,30.885,1.8990868539693568e-6
H16_A3184,0.25,1.179040717488954e-7,14.471,8.14761051405538e-9
H16_A3183,0.25,1.0879424024788983e-6,31.058,3.502937737391005e-8
H16_A3182,0.25,2.3796587968140373e-5,75.116,3.1679785888679335e-7
H16_A3181,0.25,4.102409523135322e-5,16.629,2.4670211817519526e-6
H16_A3180,0.25,5.251834878271468e-7,9.336,5.625358695663527e-8
H16_A3178,0.25,9.944559941157562e-6,18.567,5.356040254837918e-7
H16_A3177,0.25,1.7259244032214915e-5,15.386,1.1217499046025553e-6
H16_A3176,0.25,3.439898626816934e-4,34.218,1.005289212349329e-5
H16_A3175,0.25,7.9802091972992e-4,17.258,4.624063736991077e-5
H16_A3174,0.25,2.0972270767797938e-6,52.196,4.017984283814456e-8
H16_A3172,0.25,4.363571656702666e-4,50.06,8.716683293453187e-6
H16_A3171,0.25,2.4643046703948555e-4,15.952,1.5448248936778182e-5
H16_A3170,0.25,3.817747069139865e-6,17.94,2.1280641411036037e-7
H16_A3169,0.25,4.4206616322889905e-7,17.4,2.54061013349942e-8
H16_A3168,0.25,1.5151678117408256e-5,25.078,6.041820766172842e-7
H16_A3167,0.25,2.1144961794046619e-4,49.347,4.284953856170916e-6
H16_A3166,0.25,4.945915930781805e-5,22.193,2.2285927683421824e-6
H16_A3164,0.25,3.720585531884892e-4,25.72,1.4465729128634883e-5
H16_A3163,0.25,1.0312729915228034e-4,76.905,1.3409700169336239e-6
H16_A3162,0.25,3.0583287253164256e-6,34.639,8.829148431872819e-8
H16_A3159,0.25,1.2164019803520674e-5,36.883,3.298001736171319e-7
H16_A3158,0.25,1.977103931423958e-6,32.384,6.10518753527655e-8
H16_A3156,0.25,1.9409635677581103e-5,17.399,1.1155604159768438e-6
H16_A3155,0.25,1.670181344926814e-7,20.71,8.064612964397943e-9
H16_A3154,0.25,1.592080569198306e-4,40.304,3.950180054580949e-6
H16_A3153,0.25,0.0014833557588387455,84.119,1.763401560692288e-5
H16_A3151,0.25,6.419689057756218e-5,22.492,2.8542099669910274e-6
H16_A3150,0.25,3.245441273675395e-4,18.947,1.7129050898165384e-5
H16_A3149,0.25,3.704585682793858e-5,26.286,1.4093379299984243e-6
H16_A3148,0.25,1.0882739968382362e-5,15.547,6.999897065917772e-7
H16_A3147,0.25,6.027977983272236e-4,73.117,8.244290634561369e-6
H16_A3146,0.25,0.0031227480772853256,35.789,8.725440993839798e-5
H16_A3145,0.25,2.9831702781767527e-5,21.687,1.3755569134397347e-6
H16_A3144,0.25,3.8632877940426195e-5,37.11,1.0410368617738127e-6
H16_A3143,0.25,8.027392448213007e-5,16.459,4.877205448820102e-6
H16_A3142,0.25,3.8872716196521166e-5,22.215,1.7498409271447747e-6
H16_A3139,0.25,4.4186137281572257e-4,149.048,2.9645575439839687e-6
H16_A3138,0.25,1.1043839196736039e-5,19.215,5.747509339961509e-7
H16_A3137,0.25,4.3209451053590744e-5,38.39,1.1255392303618324e-6
H16_A3134,0.25,1.8166321855543987e-4,21.544,8.432195439818041e-6
H16_A3133,0.25,9.077917820835068e-5,46.478,1.9531644693909095e-6
H16_A3132,0.25,1.4878606372348098e-4,39.862,3.7325288175074253e-6
H16_A3131,0.25,2.3925820836572655e-5,51.175,4.6752947409033035e-7
H16_A3130,0.25,2.0618391390164952e-6,11.93,1.7282809212208676e-7
H16_A3128,0.25,7.909763177897686e-4,39.021,2.0270529145582342e-5
H16_A3127,0.25,2.976343773619553e-5,17.261,1.7243171158215357e-6
H16_A3125,0.25,7.260791097523213e-5,23.133,3.138715729703546e-6
H16_A3124,0.25,3.6632992550475707e-4,50.539,7.248460110108175e-6
H16_A3123,0.25,1.007137820878898e-6,19.977,5.041486814230856e-8
H16_A3122,0.25,1.7383710296786452e-4,20.21,8.601538989008635e-6
H16_A3121,0.25,3.6136083965099367e-4,21.079,1.7143168065420262e-5
H16_A3120,0.25,1.0602038418644837e-4,53.416,1.9848057545763135e-6
H16_A3119,0.25,2.809620699123722e-6,49.21,5.709450719617398e-8
H16_A3118,0.25,4.218169082489887e-5,41.164,1.0247228360921889e-6
H16_A3117,0.25,4.951307746197838e-4,36.142,1.3699595335614625e-5
H16_A3116,0.25,1.0461377314537055e-5,35.964,2.9088469899168766e-7
H16_A3115,0.25,1.2992023611060407e-5,67.043,1.9378642976985528e-7
H16_A3114,0.25,2.1986127328649973e-5,11.484,1.9145008123171347e-6
H16_A3111,0.25,4.6488905257102873e-5,79.314,5.861374442986467e-7
H16_A3110,0.25,1.3678859759192415e-4,34.601,3.9533134184539225e-6
H16_A3109,0.25,4.408205970860423e-4,54.43,8.098853519861148e-6
H16_A3108,0.25,8.168240615893585e-4,18.092,4.5148356267375554e-5
H16_A3106,0.25,1.2773772607949874e-4,28.445,4.4906917236596496e-6
H16_A3104,0.25,3.991266796413148e-4,38.381,1.0399069321834106e-5
H16_A3103,0.25,2.3178520994527222e-4,42.069,5.509643917023752e-6
H16_A3102,0.25,4.2172844625357565e-5,18.549,2.273591278524857e-6
H16_A3100,0.25,2.7695471572454854e-5,13.496,2.0521244496484036e-6
H16_A3097,0.25,8.147989455092762e-5,45.559,1.7884478270139297e-6
H16_A3096,0.25,7.711750496281614e-5,38.814,1.986847657103523e-6
H16_A3094,0.25,2.983951782131964e-5,53.725,5.55412151164628e-7
H16_A3093,0.25,2.8683932914091423e-5,19.016,1.5084104393190694e-6
H16_A3092,0.25,1.0636943575314247e-5,33.774,3.149447378253759e-7
H16_A3091,0.25,1.1333982498078996e-4,50.91,2.226278235725593e-6
H16_A3090,0.25,8.08878277235472e-5,20.09,4.026273156970991e-6
H16_A3087,0.25,3.558467355164478e-5,67.715,5.255065133522083e-7
H16_A3086,0.25,6.088630409082443e-6,25.126,2.423239038877037e-7
H16_A3083,0.25,2.3583625223488987e-5,23.998,9.827329453908237e-7
H16_A3082,0.25,6.561319609893715e-5,19.261,3.406531130208045e-6
H16_A3081,0.25,2.9101573315091373e-5,57.58,5.054111378098536e-7
H16_A3080,0.25,1.353713486920263e-4,22.838,5.927460753657339e-6
H16_A3079,0.25,9.360737650351834e-5,26.662,3.51089102481128e-6
H16_A3076,0.25,1.5124235653942316e-5,46.549,3.2491000137365606e-7
H16_A3075,0.25,4.031412642528932e-5,53.45,7.542399705386214e-7
H16_A3074,0.25,1.8590875480478173e-4,48.607,3.8247321333302145e-6
H16_A3073,0.25,2.331401345132159e-5,25.937,8.988708582843655e-7
H16_A3072,0.25,2.1303782488764853e-5,26.585,8.013459653475588e-7
H16_A3071,0.25,5.623511636359798e-5,18.275,3.0771609501284805e-6
H16_A3069,0.25,2.7896651965404724e-4,70.725,3.944383452160441e-6
H16_A3067,0.25,3.5869778580550356e-6,31.801,1.1279449885396798e-7
H16_A3066,0.25,5.1310381335535875e-6,57.733,8.887530759796975e-8
H16_A3065,0.25,6.176755314896526e-5,9.418,6.55845754395469e-6
H16_A3064,0.25,1.4968940326268644e-5,11.279,1.3271513721312744e-6
H16_A3063,0.25,3.0118338102651183e-4,34.736,8.670640863268996e-6
H16_A3061,0.25,1.6819316896983273e-5,35.825,4.6948546816422256e-7
H16_A3059,0.25,2.8521916753379197e-5,18.3,1.5585746859770052e-6
H16_A3058,0.25,NaN,6.561,NaN
H16_A3057,0.25,2.041971889404964e-5,24.045,8.492293156186167e-7
H16_A3056,0.25,0.0012658755458755595,45.641,2.773549102507744e-5
H16_A3055,0.25,4.209687294122255e-5,17.369,2.423678561875902e-6
H16_A3054,0.25,5.262774199841433e-4,7.466,7.048987677258818e-5
H16_A3052,0.25,3.519169074815284e-4,84.162,4.181422821243892e-6
H16_A3051,0.25,1.838269247980134e-5,35.356,5.199313406437759e-7
H16_A3050,0.25,2.5477048626010807e-5,30.473,8.360531823585078e-7
H16_A3049,0.25,9.890034812170038e-5,17.393,5.686215610975701e-6
H16_A3048,0.25,3.196503130533883e-4,44.445,7.192042143174447e-6
H16_A3045,0.25,6.074256389845945e-5,41.456,1.4652297351037113e-6
H16_A3044,0.25,9.685156133859432e-6,62.863,1.54067673096407e-7
H16_A3043,0.25,1.1606816142806182e-4,23.395,4.961237932381356e-6
H16_A3042,0.25,1.1674784705662542e-4,22.167,5.26674096885575e-6
H16_A3041,0.25,2.0172247908642666e-4,50.272,4.0126209239025036e-6
H16_A3040,0.25,9.664219002548591e-5,50.728,1.905105464940189e-6
H16_A3039,0.25,1.895285815896882e-6,45.889,4.1301527945627105e-8
H16_A3038,0.25,2.1299193571543856e-4,41.81,5.094282126654833e-6
H16_A3037,0.25,2.2546870556726457e-4,30.477,7.3979953921732635e-6
H16_A3036,0.25,1.2245190911044663e-4,58.141,2.1061197624816673e-6
H16_A3032,0.25,1.2521558377103593e-4,17.589,7.118971162148838e-6
H16_A3031,0.25,6.269179034822774e-5,33.313,1.8819016704658163e-6
H16_A3030,0.25,8.678827156471305e-4,41.405,2.0960819119602234e-5
H16_A3028,0.25,3.247079855672378e-6,41.639,7.798169638253507e-8
H16_A3027,0.25,2.510452486799067e-4,28.082,8.939721126697056e-6
H16_A3026,0.25,1.3597030789895507e-4,25.511,5.329869777701974e-6
H16_A3025,0.25,6.627723289424759e-4,42.816,1.5479548041444222e-5
H16_A3024,0.25,3.0206944590289243e-4,38.505,7.844940810359497e-6
H16_A3023,0.25,NaN,37.229,NaN
H16_A3022,0.25,3.218846330862e-5,34.592,9.305175563315219e-7
H16_A3020,0.25,1.640583937681083e-5,28.75,5.706378913673332e-7
H16_A3019,0.25,6.023941289398574e-5,28.079,2.1453546384837687e-6
H16_A3018,0.25,1.5248381755874388e-5,54.5,2.7978682120870437e-7
H16_A3017,0.25,2.0122679932136877e-5,61.986,3.246326578926996e-7
H16_A3016,0.25,2.4547018599515742e-6,21.172,1.1594095314337682e-7
H16_A3014,0.25,1.0988022063725036e-6,50.385,2.1808121591197847e-8
H16_A3013,0.25,1.3513673564645188e-4,29.609,4.564042542688098e-6
H16_A3012,0.25,4.2769896625425807e-7,33.286,1.2849214872747043e-8
H16_A3010,0.25,3.0852994759503708e-6,30.956,9.966725274422958e-8
H16_A3009,0.25,8.198546757149925e-5,60.718,1.350266273123279e-6
H16_A3008,0.25,1.1988871260144777e-7,58.979,2.032735594049539e-9
H16_A3007,0.25,2.8061213087180098e-5,25.61,1.0957131232791916e-6
H16_A3005,0.25,3.711586092802143e-5,33.335,1.1134201568328014e-6
H16_A3004,0.25,1.7166679068557643e-4,30.547,5.6197594096171935e-6
